scenario_id,scenario_display_id,boundary_height,subsidy_before_rin,subsidy_after_rin,required_additional_fee_base_units_per_block,required_additional_fee_rin_per_block,interpretation
S4,S4,318150000,0.00000978,0.00000969,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,318360000,0.00000969,0.00000960,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,318570000,0.00000960,0.00000951,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,318780000,0.00000951,0.00000942,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,318990000,0.00000942,0.00000933,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,319200000,0.00000933,0.00000924,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,319410000,0.00000924,0.00000915,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,319620000,0.00000915,0.00000906,9,0.00000009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,319830000,0.00000906,0.00000898,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,320040000,0.00000898,0.00000890,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,320250000,0.00000890,0.00000882,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,320460000,0.00000882,0.00000874,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,320670000,0.00000874,0.00000866,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,320880000,0.00000866,0.00000858,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,321090000,0.00000858,0.00000850,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,321300000,0.00000850,0.00000842,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,321510000,0.00000842,0.00000834,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,321720000,0.00000834,0.00000826,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,321930000,0.00000826,0.00000818,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,322140000,0.00000818,0.00000810,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,322350000,0.00000810,0.00000802,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,322560000,0.00000802,0.00000794,8,0.00000008,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,322770000,0.00000794,0.00000787,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,322980000,0.00000787,0.00000780,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,323190000,0.00000780,0.00000773,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,323400000,0.00000773,0.00000766,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,323610000,0.00000766,0.00000759,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,323820000,0.00000759,0.00000752,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,324030000,0.00000752,0.00000745,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,324240000,0.00000745,0.00000738,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,324450000,0.00000738,0.00000731,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,324660000,0.00000731,0.00000724,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,324870000,0.00000724,0.00000717,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,325080000,0.00000717,0.00000710,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,325290000,0.00000710,0.00000703,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,325500000,0.00000703,0.00000696,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,325710000,0.00000696,0.00000689,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,325920000,0.00000689,0.00000682,7,0.00000007,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,326130000,0.00000682,0.00000676,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,326340000,0.00000676,0.00000670,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,326550000,0.00000670,0.00000664,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,326760000,0.00000664,0.00000658,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,326970000,0.00000658,0.00000652,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,327180000,0.00000652,0.00000646,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,327390000,0.00000646,0.00000640,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,327600000,0.00000640,0.00000634,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,327810000,0.00000634,0.00000628,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,328020000,0.00000628,0.00000622,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,328230000,0.00000622,0.00000616,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,328440000,0.00000616,0.00000610,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,328650000,0.00000610,0.00000604,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,328860000,0.00000604,0.00000598,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,329070000,0.00000598,0.00000592,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,329280000,0.00000592,0.00000586,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,329490000,0.00000586,0.00000580,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,329700000,0.00000580,0.00000574,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,329910000,0.00000574,0.00000568,6,0.00000006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,330120000,0.00000568,0.00000563,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,330330000,0.00000563,0.00000558,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,330540000,0.00000558,0.00000553,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,330750000,0.00000553,0.00000548,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,330960000,0.00000548,0.00000543,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,331170000,0.00000543,0.00000538,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,331380000,0.00000538,0.00000533,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,331590000,0.00000533,0.00000528,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,331800000,0.00000528,0.00000523,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,332010000,0.00000523,0.00000518,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,332220000,0.00000518,0.00000513,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,332430000,0.00000513,0.00000508,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,332640000,0.00000508,0.00000503,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,332850000,0.00000503,0.00000498,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,333060000,0.00000498,0.00000493,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,333270000,0.00000493,0.00000488,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,333480000,0.00000488,0.00000483,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,333690000,0.00000483,0.00000478,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,333900000,0.00000478,0.00000473,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,334110000,0.00000473,0.00000468,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,334320000,0.00000468,0.00000463,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,334530000,0.00000463,0.00000458,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,334740000,0.00000458,0.00000453,5,0.00000005,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,334950000,0.00000453,0.00000449,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,335160000,0.00000449,0.00000445,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,335370000,0.00000445,0.00000441,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,335580000,0.00000441,0.00000437,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,335790000,0.00000437,0.00000433,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,336000000,0.00000433,0.00000429,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,336210000,0.00000429,0.00000425,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,336420000,0.00000425,0.00000421,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,336630000,0.00000421,0.00000417,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,336840000,0.00000417,0.00000413,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,337050000,0.00000413,0.00000409,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,337260000,0.00000409,0.00000405,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,337470000,0.00000405,0.00000401,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,337680000,0.00000401,0.00000397,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,337890000,0.00000397,0.00000393,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,338100000,0.00000393,0.00000389,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,338310000,0.00000389,0.00000385,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,338520000,0.00000385,0.00000381,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,338730000,0.00000381,0.00000377,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,338940000,0.00000377,0.00000373,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,339150000,0.00000373,0.00000369,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,339360000,0.00000369,0.00000365,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,339570000,0.00000365,0.00000361,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,339780000,0.00000361,0.00000357,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,339990000,0.00000357,0.00000353,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,340200000,0.00000353,0.00000349,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,340410000,0.00000349,0.00000345,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,340620000,0.00000345,0.00000341,4,0.00000004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,340830000,0.00000341,0.00000338,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,341040000,0.00000338,0.00000335,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,341250000,0.00000335,0.00000332,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,341460000,0.00000332,0.00000329,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,341670000,0.00000329,0.00000326,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,341880000,0.00000326,0.00000323,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,342090000,0.00000323,0.00000320,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,342300000,0.00000320,0.00000317,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,342510000,0.00000317,0.00000314,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,342720000,0.00000314,0.00000311,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,342930000,0.00000311,0.00000308,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,343140000,0.00000308,0.00000305,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,343350000,0.00000305,0.00000302,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,343560000,0.00000302,0.00000299,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,343770000,0.00000299,0.00000296,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,343980000,0.00000296,0.00000293,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,344190000,0.00000293,0.00000290,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,344400000,0.00000290,0.00000287,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,344610000,0.00000287,0.00000284,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,344820000,0.00000284,0.00000281,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,345030000,0.00000281,0.00000278,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,345240000,0.00000278,0.00000275,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,345450000,0.00000275,0.00000272,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,345660000,0.00000272,0.00000269,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,345870000,0.00000269,0.00000266,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,346080000,0.00000266,0.00000263,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,346290000,0.00000263,0.00000260,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,346500000,0.00000260,0.00000257,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,346710000,0.00000257,0.00000254,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,346920000,0.00000254,0.00000251,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,347130000,0.00000251,0.00000248,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,347340000,0.00000248,0.00000245,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,347550000,0.00000245,0.00000242,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,347760000,0.00000242,0.00000239,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,347970000,0.00000239,0.00000236,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,348180000,0.00000236,0.00000233,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,348390000,0.00000233,0.00000230,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,348600000,0.00000230,0.00000227,3,0.00000003,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,348810000,0.00000227,0.00000225,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,349020000,0.00000225,0.00000223,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,349230000,0.00000223,0.00000221,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,349440000,0.00000221,0.00000219,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,349650000,0.00000219,0.00000217,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,349860000,0.00000217,0.00000215,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,350070000,0.00000215,0.00000213,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,350280000,0.00000213,0.00000211,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,350490000,0.00000211,0.00000209,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,350700000,0.00000209,0.00000207,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,350910000,0.00000207,0.00000205,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,351120000,0.00000205,0.00000203,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,351330000,0.00000203,0.00000201,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,351540000,0.00000201,0.00000199,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,351750000,0.00000199,0.00000197,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,351960000,0.00000197,0.00000195,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,352170000,0.00000195,0.00000193,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,352380000,0.00000193,0.00000191,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,352590000,0.00000191,0.00000189,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,352800000,0.00000189,0.00000187,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,353010000,0.00000187,0.00000185,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,353220000,0.00000185,0.00000183,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,353430000,0.00000183,0.00000181,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,353640000,0.00000181,0.00000179,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,353850000,0.00000179,0.00000177,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,354060000,0.00000177,0.00000175,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,354270000,0.00000175,0.00000173,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,354480000,0.00000173,0.00000171,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,354690000,0.00000171,0.00000169,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,354900000,0.00000169,0.00000167,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,355110000,0.00000167,0.00000165,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,355320000,0.00000165,0.00000163,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,355530000,0.00000163,0.00000161,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,355740000,0.00000161,0.00000159,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,355950000,0.00000159,0.00000157,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,356160000,0.00000157,0.00000155,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,356370000,0.00000155,0.00000153,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,356580000,0.00000153,0.00000151,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,356790000,0.00000151,0.00000149,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,357000000,0.00000149,0.00000147,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,357210000,0.00000147,0.00000145,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,357420000,0.00000145,0.00000143,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,357630000,0.00000143,0.00000141,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,357840000,0.00000141,0.00000139,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,358050000,0.00000139,0.00000137,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,358260000,0.00000137,0.00000135,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,358470000,0.00000135,0.00000133,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,358680000,0.00000133,0.00000131,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,358890000,0.00000131,0.00000129,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,359100000,0.00000129,0.00000127,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,359310000,0.00000127,0.00000125,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,359520000,0.00000125,0.00000123,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,359730000,0.00000123,0.00000121,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,359940000,0.00000121,0.00000119,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,360150000,0.00000119,0.00000117,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,360360000,0.00000117,0.00000115,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,360570000,0.00000115,0.00000113,2,0.00000002,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,360780000,0.00000113,0.00000112,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,360990000,0.00000112,0.00000111,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,361200000,0.00000111,0.00000110,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,361410000,0.00000110,0.00000109,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,361620000,0.00000109,0.00000108,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,361830000,0.00000108,0.00000107,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,362040000,0.00000107,0.00000106,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,362250000,0.00000106,0.00000105,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,362460000,0.00000105,0.00000104,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,362670000,0.00000104,0.00000103,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,362880000,0.00000103,0.00000102,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,363090000,0.00000102,0.00000101,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,363300000,0.00000101,0.00000100,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,363510000,0.00000100,0.00000099,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,363720000,0.00000099,0.00000098,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,363930000,0.00000098,0.00000097,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,364140000,0.00000097,0.00000096,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,364350000,0.00000096,0.00000095,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,364560000,0.00000095,0.00000094,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,364770000,0.00000094,0.00000093,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,364980000,0.00000093,0.00000092,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,365190000,0.00000092,0.00000091,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,365400000,0.00000091,0.00000090,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,365610000,0.00000090,0.00000089,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,365820000,0.00000089,0.00000088,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,366030000,0.00000088,0.00000087,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,366240000,0.00000087,0.00000086,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,366450000,0.00000086,0.00000085,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,366660000,0.00000085,0.00000084,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,366870000,0.00000084,0.00000083,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,367080000,0.00000083,0.00000082,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,367290000,0.00000082,0.00000081,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,367500000,0.00000081,0.00000080,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,367710000,0.00000080,0.00000079,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,367920000,0.00000079,0.00000078,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,368130000,0.00000078,0.00000077,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,368340000,0.00000077,0.00000076,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,368550000,0.00000076,0.00000075,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,368760000,0.00000075,0.00000074,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,368970000,0.00000074,0.00000073,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,369180000,0.00000073,0.00000072,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,369390000,0.00000072,0.00000071,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,369600000,0.00000071,0.00000070,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,369810000,0.00000070,0.00000069,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,370020000,0.00000069,0.00000068,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,370230000,0.00000068,0.00000067,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,370440000,0.00000067,0.00000066,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,370650000,0.00000066,0.00000065,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,370860000,0.00000065,0.00000064,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,371070000,0.00000064,0.00000063,1,0.00000001,fee increase needed to hold nominal RIN/block revenue unchanged
