scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index,normalized_sustainable_hashrate_index,interpretation
S5a,S5/a,10,6096000,growth,high,high_cost,78125000,290698,0.37071404,412152.90868800,1.34391638,80.0,553899.04478013,443119.23582410,0.90000000,0.00000276,487431.15940651,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,low,reference,4882812,0,0.00000000,25664.05987200,0.27738957,70.0,7118.94261247,4983.25982873,0.70000000,0.00003936,7047.75318634,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,low,efficient,4882812,0,0.00000000,25664.05987200,0.27738957,70.0,7118.94261247,4983.25982873,0.58000000,0.00003261,8505.90901800,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,low,high_cost,4882812,0,0.00000000,25664.05987200,0.27738957,70.0,7118.94261247,4983.25982873,0.90000000,0.00005060,5481.58581160,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,base,reference,4882812,10003,0.20444264,25716.63564000,0.27738957,70.0,7133.52658231,4993.46860762,0.70000000,0.00003928,7062.19131649,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,base,efficient,4882812,10003,0.20444264,25716.63564000,0.27738957,70.0,7133.52658231,4993.46860762,0.58000000,0.00003254,8523.33434748,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,base,high_cost,4882812,10003,0.20444264,25716.63564000,0.27738957,70.0,7133.52658231,4993.46860762,0.90000000,0.00005050,5492.81546838,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,high,reference,4882812,290698,5.61897049,27191.96856000,0.27738957,70.0,7542.76855120,5279.93798584,0.70000000,0.00003715,7467.34086569,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,high,efficient,4882812,290698,5.61897049,27191.96856000,0.27738957,70.0,7542.76855120,5279.93798584,0.58000000,0.00003078,9012.30794135,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,stress,high,high_cost,4882812,290698,5.61897049,27191.96856000,0.27738957,70.0,7542.76855120,5279.93798584,0.90000000,0.00004776,5807.93178442,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,low,reference,4882812,0,0.00000000,25664.05987200,1.00000000,90.0,25664.05987200,23097.65388480,0.70000000,0.00003061,32666.68192279,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,low,efficient,4882812,0,0.00000000,25664.05987200,1.00000000,90.0,25664.05987200,23097.65388480,0.58000000,0.00002536,39425.30576888,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,low,high_cost,4882812,0,0.00000000,25664.05987200,1.00000000,90.0,25664.05987200,23097.65388480,0.90000000,0.00003936,25407.41927328,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,base,reference,4882812,10003,0.20444264,25716.63564000,1.00000000,90.0,25716.63564000,23144.97207600,0.70000000,0.00003055,32733.60336463,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,base,efficient,4882812,10003,0.20444264,25716.63564000,1.00000000,90.0,25716.63564000,23144.97207600,0.58000000,0.00002531,39506.07302628,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,base,high_cost,4882812,10003,0.20444264,25716.63564000,1.00000000,90.0,25716.63564000,23144.97207600,0.90000000,0.00003928,25459.46928360,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,high,reference,4882812,290698,5.61897049,27191.96856000,1.00000000,90.0,27191.96856000,24472.77170400,0.70000000,0.00002889,34611.49140994,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,high,efficient,4882812,290698,5.61897049,27191.96856000,1.00000000,90.0,27191.96856000,24472.77170400,0.58000000,0.00002394,41772.48963269,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,flat,high,high_cost,4882812,290698,5.61897049,27191.96856000,1.00000000,90.0,27191.96856000,24472.77170400,0.90000000,0.00003715,26920.04887440,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,low,reference,4882812,0,0.00000000,25664.05987200,2.09377793,80.0,53734.84214532,42987.87371625,0.70000000,0.00003444,60797.13568442,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,low,efficient,4882812,0,0.00000000,25664.05987200,2.09377793,80.0,53734.84214532,42987.87371625,0.58000000,0.00002853,73375.85341223,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,low,high_cost,4882812,0,0.00000000,25664.05987200,2.09377793,80.0,53734.84214532,42987.87371625,0.90000000,0.00004428,47286.66108788,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,base,reference,4882812,10003,0.20444264,25716.63564000,2.09377793,80.0,53844.92412799,43075.93930239,0.70000000,0.00003437,60921.68558481,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,base,efficient,4882812,10003,0.20444264,25716.63564000,2.09377793,80.0,53844.92412799,43075.93930239,0.58000000,0.00002848,73526.17225753,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,base,high_cost,4882812,10003,0.20444264,25716.63564000,2.09377793,80.0,53844.92412799,43075.93930239,0.90000000,0.00004419,47383.53323263,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,high,reference,4882812,290698,5.61897049,27191.96856000,2.09377793,80.0,56933.94363478,45547.15490782,0.70000000,0.00003250,64416.69051249,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,high,efficient,4882812,290698,5.61897049,27191.96856000,2.09377793,80.0,56933.94363478,45547.15490782,0.58000000,0.00002693,77744.28165301,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,25,13980000,growth,high,high_cost,4882812,290698,5.61897049,27191.96856000,2.09377793,80.0,56933.94363478,45547.15490782,0.90000000,0.00004179,50101.87039861,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,low,reference,76293,0,0.00000000,400.99600800,0.07694498,70.0,30.85462792,21.59823955,0.70000000,0.00251898,30.54608164,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,low,efficient,76293,0,0.00000000,400.99600800,0.07694498,70.0,30.85462792,21.59823955,0.58000000,0.00208716,36.86596060,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,low,high_cost,76293,0,0.00000000,400.99600800,0.07694498,70.0,30.85462792,21.59823955,0.90000000,0.00323869,23.75806350,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,base,reference,76293,10003,11.59149903,453.57177600,0.07694498,70.0,34.90006909,24.43004836,0.70000000,0.00222699,34.55106840,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,base,efficient,76293,10003,11.59149903,453.57177600,0.07694498,70.0,34.90006909,24.43004836,0.58000000,0.00184522,41.69956531,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,base,high_cost,76293,10003,11.59149903,453.57177600,0.07694498,70.0,34.90006909,24.43004836,0.90000000,0.00286328,26.87305320,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,high,reference,76293,290698,79.21120681,1928.90469600,0.07694498,70.0,148.41952414,103.89366690,0.70000000,0.00052367,146.93532890,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,high,efficient,76293,290698,79.21120681,1928.90469600,0.07694498,70.0,148.41952414,103.89366690,0.58000000,0.00043389,177.33574178,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,stress,high,high_cost,76293,290698,79.21120681,1928.90469600,0.07694498,70.0,148.41952414,103.89366690,0.90000000,0.00067328,114.28303359,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,low,reference,76293,0,0.00000000,400.99600800,1.00000000,90.0,400.99600800,360.89640720,0.70000000,0.00195921,510.41063304,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,low,efficient,76293,0,0.00000000,400.99600800,1.00000000,90.0,400.99600800,360.89640720,0.58000000,0.00162334,616.01283298,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,low,high_cost,76293,0,0.00000000,400.99600800,1.00000000,90.0,400.99600800,360.89640720,0.90000000,0.00251898,396.98604792,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,base,reference,76293,10003,11.59149903,453.57177600,1.00000000,90.0,453.57177600,408.21459840,0.70000000,0.00173211,577.33207488,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,base,efficient,76293,10003,11.59149903,453.57177600,1.00000000,90.0,453.57177600,408.21459840,0.58000000,0.00143517,696.78009037,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,base,high_cost,76293,10003,11.59149903,453.57177600,1.00000000,90.0,453.57177600,408.21459840,0.90000000,0.00222699,449.03605824,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,high,reference,76293,290698,79.21120681,1928.90469600,1.00000000,90.0,1928.90469600,1736.01422640,0.70000000,0.00040730,2455.22012019,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,high,efficient,76293,290698,79.21120681,1928.90469600,1.00000000,90.0,1928.90469600,1736.01422640,0.58000000,0.00033747,2963.19669679,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,flat,high,high_cost,76293,290698,79.21120681,1928.90469600,1.00000000,90.0,1928.90469600,1736.01422640,0.90000000,0.00052367,1909.61564904,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,low,reference,76293,0,0.00000000,400.99600800,4.38390602,80.0,1757.92881295,1406.34305036,0.70000000,0.00220411,1988.97088551,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,low,efficient,76293,0,0.00000000,400.99600800,4.38390602,80.0,1757.92881295,1406.34305036,0.58000000,0.00182626,2400.48210320,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,low,high_cost,76293,0,0.00000000,400.99600800,4.38390602,80.0,1757.92881295,1406.34305036,0.90000000,0.00283385,1546.97735539,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,base,reference,76293,10003,11.59149903,453.57177600,4.38390602,80.0,1988.41603872,1590.73283098,0.70000000,0.00194862,2249.75071810,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,base,efficient,76293,10003,11.59149903,453.57177600,4.38390602,80.0,1988.41603872,1590.73283098,0.58000000,0.00161457,2715.21638391,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,base,high_cost,76293,10003,11.59149903,453.57177600,4.38390602,80.0,1988.41603872,1590.73283098,0.90000000,0.00250537,1749.80611408,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,high,reference,76293,290698,79.21120681,1928.90469600,4.38390602,80.0,8456.13690631,6764.90952505,0.70000000,0.00045821,9567.51489971,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,high,efficient,76293,290698,79.21120681,1928.90469600,4.38390602,80.0,8456.13690631,6764.90952505,0.58000000,0.00037966,11547.00074103,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,50,27120000,growth,high,high_cost,76293,290698,79.21120681,1928.90469600,4.38390602,80.0,8456.13690631,6764.90952505,0.90000000,0.00058912,7441.40047755,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,low,reference,9,0,0.00000000,0.04730400,0.00592053,70.0,0.00028006,0.00019605,0.70000000,21.35339528,0.00027726,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,low,efficient,9,0,0.00000000,0.04730400,0.00592053,70.0,0.00028006,0.00019605,0.58000000,17.69281323,0.00033463,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,low,high_cost,9,0,0.00000000,0.04730400,0.00592053,70.0,0.00028006,0.00019605,0.90000000,27.45436535,0.00021565,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,base,reference,9,10003,99.91010787,52.62307200,0.00592053,70.0,0.31155644,0.21808950,0.70000000,0.01919502,0.30844087,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,base,efficient,9,10003,99.91010787,52.62307200,0.00592053,70.0,0.31155644,0.21808950,0.58000000,0.01590445,0.37225622,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,base,high_cost,9,10003,99.91010787,52.62307200,0.00592053,70.0,0.31155644,0.21808950,0.90000000,0.02467931,0.23989846,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,high,reference,9,290698,99.99690410,1527.95599200,0.00592053,70.0,9.04630810,6.33241567,0.70000000,0.00066108,8.95584502,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,high,efficient,9,290698,99.99690410,1527.95599200,0.00592053,70.0,9.04630810,6.33241567,0.58000000,0.00054775,10.80877847,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,stress,high,high_cost,9,290698,99.99690410,1527.95599200,0.00592053,70.0,9.04630810,6.33241567,0.90000000,0.00084996,6.96565724,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,low,reference,9,0,0.00000000,0.04730400,1.00000000,90.0,0.04730400,0.04257360,0.70000000,16.60819633,0.06021123,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,low,efficient,9,0,0.00000000,0.04730400,1.00000000,90.0,0.04730400,0.04257360,0.58000000,13.76107696,0.07266873,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,low,high_cost,9,0,0.00000000,0.04730400,1.00000000,90.0,0.04730400,0.04257360,0.90000000,21.35339528,0.04683096,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,base,reference,9,10003,99.91010787,52.62307200,1.00000000,90.0,52.62307200,47.36076480,0.70000000,0.01492946,66.98165307,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,base,efficient,9,10003,99.91010787,52.62307200,1.00000000,90.0,52.62307200,47.36076480,0.58000000,0.01237013,80.83992612,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,base,high_cost,9,10003,99.91010787,52.62307200,1.00000000,90.0,52.62307200,47.36076480,0.90000000,0.01919502,52.09684128,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,high,reference,9,290698,99.99690410,1527.95599200,1.00000000,90.0,1527.95599200,1375.16039280,0.70000000,0.00051417,1944.86969839,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,high,efficient,9,290698,99.99690410,1527.95599200,1.00000000,90.0,1527.95599200,1375.16039280,0.58000000,0.00042603,2347.25653254,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,flat,high,high_cost,9,290698,99.99690410,1527.95599200,1.00000000,90.0,1527.95599200,1375.16039280,0.90000000,0.00066108,1512.67643208,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,low,reference,9,0,0.00000000,0.04730400,19.21863198,80.0,0.90911817,0.72729453,0.70000000,18.68422087,1.02860227,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,low,efficient,9,0,0.00000000,0.04730400,19.21863198,80.0,0.90911817,0.72729453,0.58000000,15.48121157,1.24141653,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,low,high_cost,9,0,0.00000000,0.04730400,19.21863198,80.0,0.90911817,0.72729453,0.90000000,24.02256968,0.80002399,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,base,reference,9,10003,99.91010787,52.62307200,19.21863198,80.0,1011.34345447,809.07476358,0.70000000,0.01679564,1144.26287991,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,base,efficient,9,10003,99.91010787,52.62307200,19.21863198,80.0,1011.34345447,809.07476358,0.58000000,0.01391639,1381.00692404,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,base,high_cost,9,10003,99.91010787,52.62307200,19.21863198,80.0,1011.34345447,809.07476358,0.90000000,0.02159440,889.98223993,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,high,reference,9,290698,99.99690410,1527.95599200,19.21863198,80.0,29365.22389319,23492.17911455,0.70000000,0.00057844,33224.65331915,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,high,efficient,9,290698,99.99690410,1527.95599200,19.21863198,80.0,29365.22389319,23492.17911455,0.58000000,0.00047928,40098.71952312,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,100,53400000,growth,high,high_cost,9,290698,99.99690410,1527.95599200,19.21863198,80.0,29365.22389319,23492.17911455,0.90000000,0.00074371,25841.39702601,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.70000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.58000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.90000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.70000000,0.01921229,0.00014039,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.58000000,0.01591876,0.00016943,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.90000000,0.02470152,0.00010919,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.70000000,0.00066110,0.00407975,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.58000000,0.00054777,0.00492384,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.90000000,0.00084999,0.00317314,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289,66.92144184,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125,80.76725739,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229,52.05001032,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419,1944.80948715,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604,2347.18386381,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110,1512.62960112,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,low,reference,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.70000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,low,efficient,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.58000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,low,high_cost,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.90000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,base,reference,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.70000000,0.01681076,96320.54765780,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,base,efficient,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.58000000,0.01392891,116248.93682837,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,base,high_cost,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.90000000,0.02161383,74915.98151162,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,high,reference,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.70000000,0.00057846,2799179.30251185,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,high,efficient,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.58000000,0.00047930,3378319.84785913,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,250,132240000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.90000000,0.00074374,2177139.45750922,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.01921229,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.01591876,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.02470152,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.70000000,0.00066110,0.00000001,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.58000000,0.00054777,0.00000001,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.90000000,0.00084999,0.00000001,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289,66.92144184,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125,80.76725739,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229,52.05001032,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419,1944.80948715,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604,2347.18386381,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110,1512.62960112,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,growth,low,reference,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.70000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,growth,low,efficient,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.58000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,growth,low,high_cost,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.90000000,0.00000000,0.00000000,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,growth,base,reference,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.70000000,0.01681076,155964270.96847839,revenue-supported normalized cost units; not measured hashrate
S5a,S5/a,500,263640000,growth,base,efficient,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.58000000,0.01392891,188232740.82402565,revenue-supported normalized cost units; not measured hashrate
