scenario_id,scenario_display_id,scenario_name,height,subsidy_base_units,subsidy_rin_display,scheduled_issuance_before_height_base_units,scheduled_issuance_before_height_rin_display,note
S4,S4,Idealized 113/114 cap-derived geometric schedule,301140000,2034,0.00002034,16799934323970000,167999343.23970000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301140001,2034,0.00002034,16799934323972034,167999343.23972034,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301349999,2034,0.00002034,16799934751107966,167999347.51107966,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301350000,2016,0.00002016,16799934751110000,167999347.51110000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301350001,2016,0.00002016,16799934751112016,167999347.51112016,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301559999,2016,0.00002016,16799935174467984,167999351.74467984,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301560000,1998,0.00001998,16799935174470000,167999351.74470000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301560001,1998,0.00001998,16799935174471998,167999351.74471998,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301769999,1998,0.00001998,16799935594048002,167999355.94048002,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301770000,1980,0.00001980,16799935594050000,167999355.94050000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301770001,1980,0.00001980,16799935594051980,167999355.94051980,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301979999,1980,0.00001980,16799936009848020,167999360.09848020,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301980000,1962,0.00001962,16799936009850000,167999360.09850000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,301980001,1962,0.00001962,16799936009851962,167999360.09851962,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302189999,1962,0.00001962,16799936421868038,167999364.21868038,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302190000,1944,0.00001944,16799936421870000,167999364.21870000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302190001,1944,0.00001944,16799936421871944,167999364.21871944,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302399999,1944,0.00001944,16799936830108056,167999368.30108056,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302400000,1926,0.00001926,16799936830110000,167999368.30110000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302400001,1926,0.00001926,16799936830111926,167999368.30111926,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302609999,1926,0.00001926,16799937234568074,167999372.34568074,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302610000,1909,0.00001909,16799937234570000,167999372.34570000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302610001,1909,0.00001909,16799937234571909,167999372.34571909,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302819999,1909,0.00001909,16799937635458091,167999376.35458091,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302820000,1892,0.00001892,16799937635460000,167999376.35460000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,302820001,1892,0.00001892,16799937635461892,167999376.35461892,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303029999,1892,0.00001892,16799938032778108,167999380.32778108,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303030000,1875,0.00001875,16799938032780000,167999380.32780000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303030001,1875,0.00001875,16799938032781875,167999380.32781875,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303239999,1875,0.00001875,16799938426528125,167999384.26528125,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303240000,1858,0.00001858,16799938426530000,167999384.26530000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303240001,1858,0.00001858,16799938426531858,167999384.26531858,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303449999,1858,0.00001858,16799938816708142,167999388.16708142,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303450000,1841,0.00001841,16799938816710000,167999388.16710000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303450001,1841,0.00001841,16799938816711841,167999388.16711841,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303659999,1841,0.00001841,16799939203318159,167999392.03318159,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303660000,1824,0.00001824,16799939203320000,167999392.03320000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303660001,1824,0.00001824,16799939203321824,167999392.03321824,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303869999,1824,0.00001824,16799939586358176,167999395.86358176,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303870000,1808,0.00001808,16799939586360000,167999395.86360000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,303870001,1808,0.00001808,16799939586361808,167999395.86361808,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304079999,1808,0.00001808,16799939966038192,167999399.66038192,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304080000,1792,0.00001792,16799939966040000,167999399.66040000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304080001,1792,0.00001792,16799939966041792,167999399.66041792,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304289999,1792,0.00001792,16799940342358208,167999403.42358208,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304290000,1776,0.00001776,16799940342360000,167999403.42360000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304290001,1776,0.00001776,16799940342361776,167999403.42361776,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304499999,1776,0.00001776,16799940715318224,167999407.15318224,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304500000,1760,0.00001760,16799940715320000,167999407.15320000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304500001,1760,0.00001760,16799940715321760,167999407.15321760,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304709999,1760,0.00001760,16799941084918240,167999410.84918240,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304710000,1744,0.00001744,16799941084920000,167999410.84920000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304710001,1744,0.00001744,16799941084921744,167999410.84921744,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304919999,1744,0.00001744,16799941451158256,167999414.51158256,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304920000,1728,0.00001728,16799941451160000,167999414.51160000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,304920001,1728,0.00001728,16799941451161728,167999414.51161728,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305129999,1728,0.00001728,16799941814038272,167999418.14038272,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305130000,1712,0.00001712,16799941814040000,167999418.14040000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305130001,1712,0.00001712,16799941814041712,167999418.14041712,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305339999,1712,0.00001712,16799942173558288,167999421.73558288,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305340000,1696,0.00001696,16799942173560000,167999421.73560000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305340001,1696,0.00001696,16799942173561696,167999421.73561696,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305549999,1696,0.00001696,16799942529718304,167999425.29718304,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305550000,1681,0.00001681,16799942529720000,167999425.29720000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305550001,1681,0.00001681,16799942529721681,167999425.29721681,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305759999,1681,0.00001681,16799942882728319,167999428.82728319,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305760000,1666,0.00001666,16799942882730000,167999428.82730000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305760001,1666,0.00001666,16799942882731666,167999428.82731666,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305969999,1666,0.00001666,16799943232588334,167999432.32588334,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305970000,1651,0.00001651,16799943232590000,167999432.32590000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,305970001,1651,0.00001651,16799943232591651,167999432.32591651,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306179999,1651,0.00001651,16799943579298349,167999435.79298349,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306180000,1636,0.00001636,16799943579300000,167999435.79300000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306180001,1636,0.00001636,16799943579301636,167999435.79301636,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306389999,1636,0.00001636,16799943922858364,167999439.22858364,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306390000,1621,0.00001621,16799943922860000,167999439.22860000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306390001,1621,0.00001621,16799943922861621,167999439.22861621,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306599999,1621,0.00001621,16799944263268379,167999442.63268379,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306600000,1606,0.00001606,16799944263270000,167999442.63270000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306600001,1606,0.00001606,16799944263271606,167999442.63271606,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306809999,1606,0.00001606,16799944600528394,167999446.00528394,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306810000,1591,0.00001591,16799944600530000,167999446.00530000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,306810001,1591,0.00001591,16799944600531591,167999446.00531591,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307019999,1591,0.00001591,16799944934638409,167999449.34638409,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307020000,1577,0.00001577,16799944934640000,167999449.34640000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307020001,1577,0.00001577,16799944934641577,167999449.34641577,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307229999,1577,0.00001577,16799945265808423,167999452.65808423,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307230000,1563,0.00001563,16799945265810000,167999452.65810000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307230001,1563,0.00001563,16799945265811563,167999452.65811563,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307439999,1563,0.00001563,16799945594038437,167999455.94038437,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307440000,1549,0.00001549,16799945594040000,167999455.94040000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307440001,1549,0.00001549,16799945594041549,167999455.94041549,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307649999,1549,0.00001549,16799945919328451,167999459.19328451,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307650000,1535,0.00001535,16799945919330000,167999459.19330000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307650001,1535,0.00001535,16799945919331535,167999459.19331535,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307859999,1535,0.00001535,16799946241678465,167999462.41678465,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307860000,1521,0.00001521,16799946241680000,167999462.41680000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,307860001,1521,0.00001521,16799946241681521,167999462.41681521,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308069999,1521,0.00001521,16799946561088479,167999465.61088479,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308070000,1507,0.00001507,16799946561090000,167999465.61090000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308070001,1507,0.00001507,16799946561091507,167999465.61091507,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308279999,1507,0.00001507,16799946877558493,167999468.77558493,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308280000,1493,0.00001493,16799946877560000,167999468.77560000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308280001,1493,0.00001493,16799946877561493,167999468.77561493,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308489999,1493,0.00001493,16799947191088507,167999471.91088507,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308490000,1479,0.00001479,16799947191090000,167999471.91090000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308490001,1479,0.00001479,16799947191091479,167999471.91091479,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308699999,1479,0.00001479,16799947501678521,167999475.01678521,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308700000,1466,0.00001466,16799947501680000,167999475.01680000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308700001,1466,0.00001466,16799947501681466,167999475.01681466,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308909999,1466,0.00001466,16799947809538534,167999478.09538534,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308910000,1453,0.00001453,16799947809540000,167999478.09540000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,308910001,1453,0.00001453,16799947809541453,167999478.09541453,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309119999,1453,0.00001453,16799948114668547,167999481.14668547,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309120000,1440,0.00001440,16799948114670000,167999481.14670000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309120001,1440,0.00001440,16799948114671440,167999481.14671440,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309329999,1440,0.00001440,16799948417068560,167999484.17068560,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309330000,1427,0.00001427,16799948417070000,167999484.17070000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309330001,1427,0.00001427,16799948417071427,167999484.17071427,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309539999,1427,0.00001427,16799948716738573,167999487.16738573,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309540000,1414,0.00001414,16799948716740000,167999487.16740000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309540001,1414,0.00001414,16799948716741414,167999487.16741414,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309749999,1414,0.00001414,16799949013678586,167999490.13678586,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309750000,1401,0.00001401,16799949013680000,167999490.13680000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309750001,1401,0.00001401,16799949013681401,167999490.13681401,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309959999,1401,0.00001401,16799949307888599,167999493.07888599,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309960000,1388,0.00001388,16799949307890000,167999493.07890000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,309960001,1388,0.00001388,16799949307891388,167999493.07891388,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310169999,1388,0.00001388,16799949599368612,167999495.99368612,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310170000,1375,0.00001375,16799949599370000,167999495.99370000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310170001,1375,0.00001375,16799949599371375,167999495.99371375,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310379999,1375,0.00001375,16799949888118625,167999498.88118625,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310380000,1362,0.00001362,16799949888120000,167999498.88120000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310380001,1362,0.00001362,16799949888121362,167999498.88121362,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310589999,1362,0.00001362,16799950174138638,167999501.74138638,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310590000,1350,0.00001350,16799950174140000,167999501.74140000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310590001,1350,0.00001350,16799950174141350,167999501.74141350,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310799999,1350,0.00001350,16799950457638650,167999504.57638650,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310800000,1338,0.00001338,16799950457640000,167999504.57640000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,310800001,1338,0.00001338,16799950457641338,167999504.57641338,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311009999,1338,0.00001338,16799950738618662,167999507.38618662,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311010000,1326,0.00001326,16799950738620000,167999507.38620000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311010001,1326,0.00001326,16799950738621326,167999507.38621326,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311219999,1326,0.00001326,16799951017078674,167999510.17078674,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311220000,1314,0.00001314,16799951017080000,167999510.17080000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311220001,1314,0.00001314,16799951017081314,167999510.17081314,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311429999,1314,0.00001314,16799951293018686,167999512.93018686,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311430000,1302,0.00001302,16799951293020000,167999512.93020000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311430001,1302,0.00001302,16799951293021302,167999512.93021302,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311639999,1302,0.00001302,16799951566438698,167999515.66438698,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311640000,1290,0.00001290,16799951566440000,167999515.66440000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311640001,1290,0.00001290,16799951566441290,167999515.66441290,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311849999,1290,0.00001290,16799951837338710,167999518.37338710,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311850000,1278,0.00001278,16799951837340000,167999518.37340000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,311850001,1278,0.00001278,16799951837341278,167999518.37341278,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312059999,1278,0.00001278,16799952105718722,167999521.05718722,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312060000,1266,0.00001266,16799952105720000,167999521.05720000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312060001,1266,0.00001266,16799952105721266,167999521.05721266,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312269999,1266,0.00001266,16799952371578734,167999523.71578734,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312270000,1254,0.00001254,16799952371580000,167999523.71580000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312270001,1254,0.00001254,16799952371581254,167999523.71581254,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312479999,1254,0.00001254,16799952634918746,167999526.34918746,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312480000,1243,0.00001243,16799952634920000,167999526.34920000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312480001,1243,0.00001243,16799952634921243,167999526.34921243,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312689999,1243,0.00001243,16799952895948757,167999528.95948757,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312690000,1232,0.00001232,16799952895950000,167999528.95950000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312690001,1232,0.00001232,16799952895951232,167999528.95951232,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312899999,1232,0.00001232,16799953154668768,167999531.54668768,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312900000,1221,0.00001221,16799953154670000,167999531.54670000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,312900001,1221,0.00001221,16799953154671221,167999531.54671221,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313109999,1221,0.00001221,16799953411078779,167999534.11078779,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313110000,1210,0.00001210,16799953411080000,167999534.11080000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313110001,1210,0.00001210,16799953411081210,167999534.11081210,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313319999,1210,0.00001210,16799953665178790,167999536.65178790,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313320000,1199,0.00001199,16799953665180000,167999536.65180000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313320001,1199,0.00001199,16799953665181199,167999536.65181199,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313529999,1199,0.00001199,16799953916968801,167999539.16968801,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313530000,1188,0.00001188,16799953916970000,167999539.16970000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313530001,1188,0.00001188,16799953916971188,167999539.16971188,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313739999,1188,0.00001188,16799954166448812,167999541.66448812,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313740000,1177,0.00001177,16799954166450000,167999541.66450000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313740001,1177,0.00001177,16799954166451177,167999541.66451177,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313949999,1177,0.00001177,16799954413618823,167999544.13618823,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313950000,1166,0.00001166,16799954413620000,167999544.13620000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,313950001,1166,0.00001166,16799954413621166,167999544.13621166,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314159999,1166,0.00001166,16799954658478834,167999546.58478834,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314160000,1155,0.00001155,16799954658480000,167999546.58480000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314160001,1155,0.00001155,16799954658481155,167999546.58481155,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314369999,1155,0.00001155,16799954901028845,167999549.01028845,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314370000,1144,0.00001144,16799954901030000,167999549.01030000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314370001,1144,0.00001144,16799954901031144,167999549.01031144,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314579999,1144,0.00001144,16799955141268856,167999551.41268856,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314580000,1133,0.00001133,16799955141270000,167999551.41270000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314580001,1133,0.00001133,16799955141271133,167999551.41271133,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314789999,1133,0.00001133,16799955379198867,167999553.79198867,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314790000,1123,0.00001123,16799955379200000,167999553.79200000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314790001,1123,0.00001123,16799955379201123,167999553.79201123,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,314999999,1123,0.00001123,16799955615028877,167999556.15028877,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315000000,1113,0.00001113,16799955615030000,167999556.15030000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315000001,1113,0.00001113,16799955615031113,167999556.15031113,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315209999,1113,0.00001113,16799955848758887,167999558.48758887,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315210000,1103,0.00001103,16799955848760000,167999558.48760000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315210001,1103,0.00001103,16799955848761103,167999558.48761103,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315419999,1103,0.00001103,16799956080388897,167999560.80388897,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315420000,1093,0.00001093,16799956080390000,167999560.80390000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315420001,1093,0.00001093,16799956080391093,167999560.80391093,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315629999,1093,0.00001093,16799956309918907,167999563.09918907,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315630000,1083,0.00001083,16799956309920000,167999563.09920000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315630001,1083,0.00001083,16799956309921083,167999563.09921083,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315839999,1083,0.00001083,16799956537348917,167999565.37348917,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315840000,1073,0.00001073,16799956537350000,167999565.37350000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,315840001,1073,0.00001073,16799956537351073,167999565.37351073,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316049999,1073,0.00001073,16799956762678927,167999567.62678927,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316050000,1063,0.00001063,16799956762680000,167999567.62680000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316050001,1063,0.00001063,16799956762681063,167999567.62681063,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316259999,1063,0.00001063,16799956985908937,167999569.85908937,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316260000,1053,0.00001053,16799956985910000,167999569.85910000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316260001,1053,0.00001053,16799956985911053,167999569.85911053,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316469999,1053,0.00001053,16799957207038947,167999572.07038947,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316470000,1043,0.00001043,16799957207040000,167999572.07040000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316470001,1043,0.00001043,16799957207041043,167999572.07041043,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316679999,1043,0.00001043,16799957426068957,167999574.26068957,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316680000,1033,0.00001033,16799957426070000,167999574.26070000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316680001,1033,0.00001033,16799957426071033,167999574.26071033,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316889999,1033,0.00001033,16799957642998967,167999576.42998967,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316890000,1023,0.00001023,16799957643000000,167999576.43000000,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,316890001,1023,0.00001023,16799957643001023,167999576.43001023,boundary probe
S4,S4,Idealized 113/114 cap-derived geometric schedule,317099999,1023,0.00001023,16799957857828977,167999578.57828977,boundary probe
