scenario_id,scenario_display_id,boundary_height,boundary_type,subsidy_before_rin,subsidy_after_rin,required_additional_fee_rin_per_block,observed_window_days,observed_mean_total_fee_base_units_per_block,observed_median_total_fee_base_units_per_block,required_multiple_of_observed_mean_fee,required_multiple_of_observed_median_fee,median_fee_zero,observed_median_fee_per_non_coinbase_transaction_base_units,required_transactions_at_observed_median_transaction_fee,fee_share_before_boundary_pct,fee_share_after_boundary_with_observed_fees_pct,fee_share_after_boundary_if_revenue_fully_replaced_pct,evidence_class
S4,S4,257880000,scheduled subsidy boundary,0.00012894,0.00012780,0.00000114,90,10002.5482,0.0000,0.0114,,true,99999.0000,1,43.68583480,43.90443129,44.18372644,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,258090000,scheduled subsidy boundary,0.00012780,0.00012667,0.00000113,90,10002.5482,0.0000,0.0113,,true,99999.0000,1,43.90443129,44.12327997,44.40042497,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,258300000,scheduled subsidy boundary,0.00012667,0.00012555,0.00000112,90,10002.5482,0.0000,0.0112,,true,99999.0000,1,44.12327997,44.34235553,44.61733481,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,258510000,scheduled subsidy boundary,0.00012555,0.00012444,0.00000111,90,10002.5482,0.0000,0.0111,,true,99999.0000,1,44.34235553,44.56163207,44.83443028,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,258720000,scheduled subsidy boundary,0.00012444,0.00012334,0.00000110,90,10002.5482,0.0000,0.0110,,true,99999.0000,1,44.56163207,44.78108314,45.05168514,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,258930000,scheduled subsidy boundary,0.00012334,0.00012225,0.00000109,90,10002.5482,0.0000,0.0109,,true,99999.0000,1,44.78108314,45.00068172,45.26907260,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,259140000,scheduled subsidy boundary,0.00012225,0.00012117,0.00000108,90,10002.5482,0.0000,0.0108,,true,99999.0000,1,45.00068172,45.22040021,45.48656527,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,259350000,scheduled subsidy boundary,0.00012117,0.00012010,0.00000107,90,10002.5482,0.0000,0.0107,,true,99999.0000,1,45.22040021,45.44021042,45.70413522,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,259560000,scheduled subsidy boundary,0.00012010,0.00011904,0.00000106,90,10002.5482,0.0000,0.0106,,true,99999.0000,1,45.44021042,45.66008359,45.92175394,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,259770000,scheduled subsidy boundary,0.00011904,0.00011799,0.00000105,90,10002.5482,0.0000,0.0105,,true,99999.0000,1,45.66008359,45.87999040,46.13939233,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,259980000,scheduled subsidy boundary,0.00011799,0.00011695,0.00000104,90,10002.5482,0.0000,0.0104,,true,99999.0000,1,45.87999040,46.09990091,46.35702074,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,260190000,scheduled subsidy boundary,0.00011695,0.00011592,0.00000103,90,10002.5482,0.0000,0.0103,,true,99999.0000,1,46.09990091,46.31978464,46.57460892,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,260400000,scheduled subsidy boundary,0.00011592,0.00011490,0.00000102,90,10002.5482,0.0000,0.0102,,true,99999.0000,1,46.31978464,46.53961051,46.79212608,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,260610000,scheduled subsidy boundary,0.00011490,0.00011389,0.00000101,90,10002.5482,0.0000,0.0101,,true,99999.0000,1,46.53961051,46.75934685,47.00954082,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,260820000,scheduled subsidy boundary,0.00011389,0.00011289,0.00000100,90,10002.5482,0.0000,0.0100,,true,99999.0000,1,46.75934685,46.97896144,47.22682120,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,261030000,scheduled subsidy boundary,0.00011289,0.00011189,0.00000100,90,10002.5482,0.0000,0.0100,,true,99999.0000,1,46.97896144,47.20064870,47.44863138,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,261240000,scheduled subsidy boundary,0.00011189,0.00011090,0.00000099,90,10002.5482,0.0000,0.0099,,true,99999.0000,1,47.20064870,47.42218970,47.66781608,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,261450000,scheduled subsidy boundary,0.00011090,0.00010992,0.00000098,90,10002.5482,0.0000,0.0098,,true,99999.0000,1,47.42218970,47.64355072,47.88680876,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,261660000,scheduled subsidy boundary,0.00010992,0.00010895,0.00000097,90,10002.5482,0.0000,0.0097,,true,99999.0000,1,47.64355072,47.86469745,48.10557542,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,261870000,scheduled subsidy boundary,0.00010895,0.00010799,0.00000096,90,10002.5482,0.0000,0.0096,,true,99999.0000,1,47.86469745,48.08559499,48.32408148,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,262080000,scheduled subsidy boundary,0.00010799,0.00010704,0.00000095,90,10002.5482,0.0000,0.0095,,true,99999.0000,1,48.08559499,48.30620788,48.54229177,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,262290000,scheduled subsidy boundary,0.00010704,0.00010610,0.00000094,90,10002.5482,0.0000,0.0094,,true,99999.0000,1,48.30620788,48.52650008,48.76017056,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,262500000,scheduled subsidy boundary,0.00010610,0.00010516,0.00000094,90,10002.5482,0.0000,0.0094,,true,99999.0000,1,48.52650008,48.74881069,48.98253297,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,262710000,scheduled subsidy boundary,0.00010516,0.00010423,0.00000093,90,10002.5482,0.0000,0.0093,,true,99999.0000,1,48.74881069,48.97076994,49.20205913,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,262920000,scheduled subsidy boundary,0.00010423,0.00010331,0.00000092,90,10002.5482,0.0000,0.0092,,true,99999.0000,1,48.97076994,49.19234027,49.42118625,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,263130000,scheduled subsidy boundary,0.00010331,0.00010240,0.00000091,90,10002.5482,0.0000,0.0091,,true,99999.0000,1,49.19234027,49.41348352,49.63987652,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,263340000,scheduled subsidy boundary,0.00010240,0.00010150,0.00000090,90,10002.5482,0.0000,0.0090,,true,99999.0000,1,49.41348352,49.63416100,49.85809158,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,263550000,scheduled subsidy boundary,0.00010150,0.00010060,0.00000090,90,10002.5482,0.0000,0.0090,,true,99999.0000,1,49.63416100,49.85681838,50.08075464,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,263760000,scheduled subsidy boundary,0.00010060,0.00009971,0.00000089,90,10002.5482,0.0000,0.0089,,true,99999.0000,1,49.85681838,50.07897504,50.30043102,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,263970000,scheduled subsidy boundary,0.00009971,0.00009883,0.00000088,90,10002.5482,0.0000,0.0088,,true,99999.0000,1,50.07897504,50.30059075,50.51955775,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,264180000,scheduled subsidy boundary,0.00009883,0.00009796,0.00000087,90,10002.5482,0.0000,0.0087,,true,99999.0000,1,50.30059075,50.52162470,50.73809440,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,264390000,scheduled subsidy boundary,0.00009796,0.00009710,0.00000086,90,10002.5482,0.0000,0.0086,,true,99999.0000,1,50.52162470,50.74203556,50.95599999,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,264600000,scheduled subsidy boundary,0.00009710,0.00009624,0.00000086,90,10002.5482,0.0000,0.0086,,true,99999.0000,1,50.74203556,50.96437803,51.17830590,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,264810000,scheduled subsidy boundary,0.00009624,0.00009539,0.00000085,90,10002.5482,0.0000,0.0085,,true,99999.0000,1,50.96437803,51.18605811,51.39746488,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,265020000,scheduled subsidy boundary,0.00009539,0.00009455,0.00000084,90,10002.5482,0.0000,0.0084,,true,99999.0000,1,51.18605811,51.40703297,51.61591147,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,265230000,scheduled subsidy boundary,0.00009455,0.00009372,0.00000083,90,10002.5482,0.0000,0.0083,,true,99999.0000,1,51.40703297,51.62725920,51.83360264,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,265440000,scheduled subsidy boundary,0.00009372,0.00009289,0.00000083,90,10002.5482,0.0000,0.0083,,true,99999.0000,1,51.62725920,51.84938043,52.05565629,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,265650000,scheduled subsidy boundary,0.00009289,0.00009207,0.00000082,90,10002.5482,0.0000,0.0082,,true,99999.0000,1,51.84938043,52.07071043,52.27443704,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,265860000,scheduled subsidy boundary,0.00009207,0.00009126,0.00000081,90,10002.5482,0.0000,0.0081,,true,99999.0000,1,52.07071043,52.29120429,52.49237573,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,266070000,scheduled subsidy boundary,0.00009126,0.00009045,0.00000081,90,10002.5482,0.0000,0.0081,,true,99999.0000,1,52.29120429,52.51357347,52.71465514,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,266280000,scheduled subsidy boundary,0.00009045,0.00008965,0.00000080,90,10002.5482,0.0000,0.0080,,true,99999.0000,1,52.51357347,52.73506155,52.93357503,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,266490000,scheduled subsidy boundary,0.00008965,0.00008886,0.00000079,90,10002.5482,0.0000,0.0079,,true,99999.0000,1,52.73506155,52.95562217,53.15156240,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,266700000,scheduled subsidy boundary,0.00008886,0.00008808,0.00000078,90,10002.5482,0.0000,0.0078,,true,99999.0000,1,52.95562217,53.17520846,53.36857079,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,266910000,scheduled subsidy boundary,0.00008808,0.00008730,0.00000078,90,10002.5482,0.0000,0.0078,,true,99999.0000,1,53.17520846,53.39662341,53.58986942,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,267120000,scheduled subsidy boundary,0.00008730,0.00008653,0.00000077,90,10002.5482,0.0000,0.0077,,true,99999.0000,1,53.39662341,53.61701575,53.80767266,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,267330000,scheduled subsidy boundary,0.00008653,0.00008577,0.00000076,90,10002.5482,0.0000,0.0076,,true,99999.0000,1,53.61701575,53.83633719,54.02440126,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,267540000,scheduled subsidy boundary,0.00008577,0.00008501,0.00000076,90,10002.5482,0.0000,0.0076,,true,99999.0000,1,53.83633719,54.05746027,54.24538912,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,267750000,scheduled subsidy boundary,0.00008501,0.00008426,0.00000075,90,10002.5482,0.0000,0.0075,,true,99999.0000,1,54.05746027,54.27746184,54.46278794,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,267960000,scheduled subsidy boundary,0.00008426,0.00008352,0.00000074,90,10002.5482,0.0000,0.0074,,true,99999.0000,1,54.27746184,54.49629219,54.67901273,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,268170000,scheduled subsidy boundary,0.00008352,0.00008278,0.00000074,90,10002.5482,0.0000,0.0074,,true,99999.0000,1,54.49629219,54.71689420,54.89946201,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,268380000,scheduled subsidy boundary,0.00008278,0.00008205,0.00000073,90,10002.5482,0.0000,0.0073,,true,99999.0000,1,54.71689420,54.93627207,55.11622576,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,268590000,scheduled subsidy boundary,0.00008205,0.00008133,0.00000072,90,10002.5482,0.0000,0.0072,,true,99999.0000,1,54.93627207,55.15437475,55.33171246,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,268800000,scheduled subsidy boundary,0.00008133,0.00008061,0.00000072,90,10002.5482,0.0000,0.0072,,true,99999.0000,1,55.15437475,55.37421611,55.55138508,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,269010000,scheduled subsidy boundary,0.00008061,0.00007990,0.00000071,90,10002.5482,0.0000,0.0071,,true,99999.0000,1,55.37421611,55.59272709,55.76727288,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,269220000,scheduled subsidy boundary,0.00007990,0.00007919,0.00000071,90,10002.5482,0.0000,0.0071,,true,99999.0000,1,55.59272709,55.81296942,55.98733489,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,269430000,scheduled subsidy boundary,0.00007919,0.00007849,0.00000070,90,10002.5482,0.0000,0.0070,,true,99999.0000,1,55.81296942,56.03182483,56.20356067,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,269640000,scheduled subsidy boundary,0.00007849,0.00007780,0.00000069,90,10002.5482,0.0000,0.0069,,true,99999.0000,1,56.03182483,56.24924001,56.41834592,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,269850000,scheduled subsidy boundary,0.00007780,0.00007711,0.00000069,90,10002.5482,0.0000,0.0069,,true,99999.0000,1,56.24924001,56.46834899,56.63726089,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,270060000,scheduled subsidy boundary,0.00007711,0.00007643,0.00000068,90,10002.5482,0.0000,0.0068,,true,99999.0000,1,56.46834899,56.68595899,56.85223594,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,270270000,scheduled subsidy boundary,0.00007643,0.00007575,0.00000068,90,10002.5482,0.0000,0.0068,,true,99999.0000,1,56.68595899,56.90525267,57.07132531,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,270480000,scheduled subsidy boundary,0.00007575,0.00007508,0.00000067,90,10002.5482,0.0000,0.0067,,true,99999.0000,1,56.90525267,57.12298725,57.28642073,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,270690000,scheduled subsidy boundary,0.00007508,0.00007442,0.00000066,90,10002.5482,0.0000,0.0066,,true,99999.0000,1,57.12298725,57.33910733,57.49990292,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,270900000,scheduled subsidy boundary,0.00007442,0.00007376,0.00000066,90,10002.5482,0.0000,0.0066,,true,99999.0000,1,57.33910733,57.55686897,57.71744903,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,271110000,scheduled subsidy boundary,0.00007376,0.00007311,0.00000065,90,10002.5482,0.0000,0.0065,,true,99999.0000,1,57.55686897,57.77295388,57.93089330,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,271320000,scheduled subsidy boundary,0.00007311,0.00007246,0.00000065,90,10002.5482,0.0000,0.0065,,true,99999.0000,1,57.77295388,57.99066739,58.14838241,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,271530000,scheduled subsidy boundary,0.00007246,0.00007182,0.00000064,90,10002.5482,0.0000,0.0064,,true,99999.0000,1,57.99066739,58.20664064,58.36171311,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,271740000,scheduled subsidy boundary,0.00007182,0.00007119,0.00000063,90,10002.5482,0.0000,0.0063,,true,99999.0000,1,58.20664064,58.42081626,58.57324905,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,271950000,scheduled subsidy boundary,0.00007119,0.00007056,0.00000063,90,10002.5482,0.0000,0.0063,,true,99999.0000,1,58.42081626,58.63657386,58.78877364,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,272160000,scheduled subsidy boundary,0.00007056,0.00006994,0.00000062,90,10002.5482,0.0000,0.0062,,true,99999.0000,1,58.63657386,58.85046833,59.00002801,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,272370000,scheduled subsidy boundary,0.00006994,0.00006932,0.00000062,90,10002.5482,0.0000,0.0062,,true,99999.0000,1,58.85046833,59.06592899,59.21524828,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,272580000,scheduled subsidy boundary,0.00006932,0.00006871,0.00000061,90,10002.5482,0.0000,0.0061,,true,99999.0000,1,59.06592899,59.27945976,59.42613937,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,272790000,scheduled subsidy boundary,0.00006871,0.00006810,0.00000061,90,10002.5482,0.0000,0.0061,,true,99999.0000,1,59.27945976,59.49454001,59.64097234,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,273000000,scheduled subsidy boundary,0.00006810,0.00006750,0.00000060,90,10002.5482,0.0000,0.0060,,true,99999.0000,1,59.49454001,59.70762236,59.85141631,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,273210000,scheduled subsidy boundary,0.00006750,0.00006690,0.00000060,90,10002.5482,0.0000,0.0060,,true,99999.0000,1,59.70762236,59.92223653,60.06577683,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,273420000,scheduled subsidy boundary,0.00006690,0.00006631,0.00000059,90,10002.5482,0.0000,0.0059,,true,99999.0000,1,59.92223653,60.13478360,60.27568766,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,273630000,scheduled subsidy boundary,0.00006631,0.00006572,0.00000059,90,10002.5482,0.0000,0.0059,,true,99999.0000,1,60.13478360,60.34884387,60.48948843,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,273840000,scheduled subsidy boundary,0.00006572,0.00006514,0.00000058,90,10002.5482,0.0000,0.0058,,true,99999.0000,1,60.34884387,60.56076665,60.69877799,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,274050000,scheduled subsidy boundary,0.00006514,0.00006456,0.00000058,90,10002.5482,0.0000,0.0058,,true,99999.0000,1,60.56076665,60.77418308,60.91192962,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,274260000,scheduled subsidy boundary,0.00006456,0.00006399,0.00000057,90,10002.5482,0.0000,0.0057,,true,99999.0000,1,60.77418308,60.98539048,61.12050767,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,274470000,scheduled subsidy boundary,0.00006399,0.00006342,0.00000057,90,10002.5482,0.0000,0.0057,,true,99999.0000,1,60.98539048,61.19807101,61.33291865,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,274680000,scheduled subsidy boundary,0.00006342,0.00006286,0.00000056,90,10002.5482,0.0000,0.0056,,true,99999.0000,1,61.19807101,61.40846987,61.54069290,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,274890000,scheduled subsidy boundary,0.00006286,0.00006230,0.00000056,90,10002.5482,0.0000,0.0056,,true,99999.0000,1,61.40846987,61.62032043,61.75226970,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,275100000,scheduled subsidy boundary,0.00006230,0.00006175,0.00000055,90,10002.5482,0.0000,0.0055,,true,99999.0000,1,61.62032043,61.82981556,61.95914585,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,275310000,scheduled subsidy boundary,0.00006175,0.00006120,0.00000055,90,10002.5482,0.0000,0.0055,,true,99999.0000,1,61.82981556,62.04074002,62.16979291,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,275520000,scheduled subsidy boundary,0.00006120,0.00006066,0.00000054,90,10002.5482,0.0000,0.0054,,true,99999.0000,1,62.04074002,62.24923428,62.37567467,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,275730000,scheduled subsidy boundary,0.00006066,0.00006012,0.00000054,90,10002.5482,0.0000,0.0054,,true,99999.0000,1,62.24923428,62.45913459,62.58529451,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,275940000,scheduled subsidy boundary,0.00006012,0.00005959,0.00000053,90,10002.5482,0.0000,0.0053,,true,99999.0000,1,62.45913459,62.66652889,62.79008367,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,276150000,scheduled subsidy boundary,0.00005959,0.00005906,0.00000053,90,10002.5482,0.0000,0.0053,,true,99999.0000,1,62.66652889,62.87530508,62.99857688,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,276360000,scheduled subsidy boundary,0.00005906,0.00005854,0.00000052,90,10002.5482,0.0000,0.0052,,true,99999.0000,1,62.87530508,63.08149849,63.20217337,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,276570000,scheduled subsidy boundary,0.00005854,0.00005802,0.00000052,90,10002.5482,0.0000,0.0052,,true,99999.0000,1,63.08149849,63.28904874,63.40943872,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,276780000,scheduled subsidy boundary,0.00005802,0.00005751,0.00000051,90,10002.5482,0.0000,0.0051,,true,99999.0000,1,63.28904874,63.49393855,63.61174066,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,276990000,scheduled subsidy boundary,0.00005751,0.00005700,0.00000051,90,10002.5482,0.0000,0.0051,,true,99999.0000,1,63.49393855,63.70015927,63.81767514,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,277200000,scheduled subsidy boundary,0.00005700,0.00005650,0.00000050,90,10002.5482,0.0000,0.0050,,true,99999.0000,1,63.70015927,63.90364103,64.01857893,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,277410000,scheduled subsidy boundary,0.00005650,0.00005600,0.00000050,90,10002.5482,0.0000,0.0050,,true,99999.0000,1,63.90364103,64.10842694,64.22307783,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,277620000,scheduled subsidy boundary,0.00005600,0.00005550,0.00000050,90,10002.5482,0.0000,0.0050,,true,99999.0000,1,64.10842694,64.31452958,64.42888741,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,277830000,scheduled subsidy boundary,0.00005550,0.00005501,0.00000049,90,10002.5482,0.0000,0.0049,,true,99999.0000,1,64.31452958,64.51779995,64.62959049,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,278040000,scheduled subsidy boundary,0.00005501,0.00005452,0.00000049,90,10002.5482,0.0000,0.0049,,true,99999.0000,1,64.51779995,64.72235929,64.83385663,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,278250000,scheduled subsidy boundary,0.00005452,0.00005404,0.00000048,90,10002.5482,0.0000,0.0048,,true,99999.0000,1,64.72235929,64.92400558,65.03294747,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,278460000,scheduled subsidy boundary,0.00005404,0.00005356,0.00000048,90,10002.5482,0.0000,0.0048,,true,99999.0000,1,64.92400558,65.12691228,65.23556142,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,278670000,scheduled subsidy boundary,0.00005356,0.00005309,0.00000047,90,10002.5482,0.0000,0.0047,,true,99999.0000,1,65.12691228,65.32682445,65.43293078,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,278880000,scheduled subsidy boundary,0.00005309,0.00005262,0.00000047,90,10002.5482,0.0000,0.0047,,true,99999.0000,1,65.32682445,65.52796769,65.63378230,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,279090000,scheduled subsidy boundary,0.00005262,0.00005215,0.00000047,90,10002.5482,0.0000,0.0047,,true,99999.0000,1,65.52796769,65.73035341,65.83587068,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,279300000,scheduled subsidy boundary,0.00005215,0.00005169,0.00000046,90,10002.5482,0.0000,0.0046,,true,99999.0000,1,65.73035341,65.92964726,66.03263601,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,279510000,scheduled subsidy boundary,0.00005169,0.00005123,0.00000046,90,10002.5482,0.0000,0.0046,,true,99999.0000,1,65.92964726,66.13015330,66.23284638,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,279720000,scheduled subsidy boundary,0.00005123,0.00005078,0.00000045,90,10002.5482,0.0000,0.0045,,true,99999.0000,1,66.13015330,66.32748412,66.42766318,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,279930000,scheduled subsidy boundary,0.00005078,0.00005033,0.00000045,90,10002.5482,0.0000,0.0045,,true,99999.0000,1,66.32748412,66.52599612,66.62588176,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,280140000,scheduled subsidy boundary,0.00005033,0.00004988,0.00000045,90,10002.5482,0.0000,0.0045,,true,99999.0000,1,66.52599612,66.72569995,66.82528684,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,280350000,scheduled subsidy boundary,0.00004988,0.00004944,0.00000044,90,10002.5482,0.0000,0.0044,,true,99999.0000,1,66.72569995,66.92212863,67.01921823,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,280560000,scheduled subsidy boundary,0.00004944,0.00004900,0.00000044,90,10002.5482,0.0000,0.0044,,true,99999.0000,1,66.92212863,67.11971723,67.21651098,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,280770000,scheduled subsidy boundary,0.00004900,0.00004857,0.00000043,90,10002.5482,0.0000,0.0043,,true,99999.0000,1,67.11971723,67.31394574,67.40825849,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,280980000,scheduled subsidy boundary,0.00004857,0.00004814,0.00000043,90,10002.5482,0.0000,0.0043,,true,99999.0000,1,67.31394574,67.50930161,67.60332196,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,281190000,scheduled subsidy boundary,0.00004814,0.00004771,0.00000043,90,10002.5482,0.0000,0.0043,,true,99999.0000,1,67.50930161,67.70579469,67.79951765,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,281400000,scheduled subsidy boundary,0.00004771,0.00004729,0.00000042,90,10002.5482,0.0000,0.0042,,true,99999.0000,1,67.70579469,67.89882554,67.99008658,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,281610000,scheduled subsidy boundary,0.00004729,0.00004687,0.00000042,90,10002.5482,0.0000,0.0042,,true,99999.0000,1,67.89882554,68.09296022,68.18392796,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,281820000,scheduled subsidy boundary,0.00004687,0.00004645,0.00000042,90,10002.5482,0.0000,0.0042,,true,99999.0000,1,68.09296022,68.28820821,68.37887779,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,282030000,scheduled subsidy boundary,0.00004645,0.00004604,0.00000041,90,10002.5482,0.0000,0.0041,,true,99999.0000,1,68.28820821,68.47989049,68.56811853,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,282240000,scheduled subsidy boundary,0.00004604,0.00004563,0.00000041,90,10002.5482,0.0000,0.0041,,true,99999.0000,1,68.47989049,68.67265189,68.76058651,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S4,S4,282450000,scheduled subsidy boundary,0.00004563,0.00004522,0.00000041,90,10002.5482,0.0000,0.0041,,true,99999.0000,1,68.67265189,68.86650155,68.95413804,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
