scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,48300000,48510000,210000,84583412,0.84583412,17762516520000,177625.16520000,14792833116600000,147928331.16600000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,48510000,48720000,210000,83841452,0.83841452,17606704920000,176067.04920000,14810439821520000,148104398.21520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,48720000,48930000,210000,83106000,0.83106000,17452260000000,174522.60000000,14827892081520000,148278920.81520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,48930000,49140000,210000,82377000,0.82377000,17299170000000,172991.70000000,14845191251520000,148451912.51520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,49140000,49350000,210000,81654394,0.81654394,17147422740000,171474.22740000,14862338674260000,148623386.74260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,49350000,49560000,210000,80938127,0.80938127,16997006670000,169970.06670000,14879335680930000,148793356.80930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,49560000,49770000,210000,80228143,0.80228143,16847910030000,168479.10030000,14896183590960000,148961835.90960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,49770000,49980000,210000,79524387,0.79524387,16700121270000,167001.21270000,14912883712230000,149128837.12230000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,49980000,50190000,210000,78826804,0.78826804,16553628840000,165536.28840000,14929437341070000,149294373.41070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,50190000,50400000,210000,78135340,0.78135340,16408421400000,164084.21400000,14945845762470000,149458457.62470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,50400000,50610000,210000,77449942,0.77449942,16264487820000,162644.87820000,14962110250290000,149621102.50290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,50610000,50820000,210000,76770556,0.76770556,16121816760000,161218.16760000,14978232067050000,149782320.67050000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,50820000,51030000,210000,76097130,0.76097130,15980397300000,159803.97300000,14994212464350000,149942124.64350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,51030000,51240000,210000,75429611,0.75429611,15840218310000,158402.18310000,15010052682660000,150100526.82660000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,51240000,51450000,210000,74767947,0.74767947,15701268870000,157012.68870000,15025753951530000,150257539.51530000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,51450000,51660000,210000,74112087,0.74112087,15563538270000,155635.38270000,15041317489800000,150413174.89800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,51660000,51870000,210000,73461980,0.73461980,15427015800000,154270.15800000,15056744505600000,150567445.05600000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,51870000,52080000,210000,72817576,0.72817576,15291690960000,152916.90960000,15072036196560000,150720361.96560000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,52080000,52290000,210000,72178825,0.72178825,15157553250000,151575.53250000,15087193749810000,150871937.49810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,52290000,52500000,210000,71545677,0.71545677,15024592170000,150245.92170000,15102218341980000,151022183.41980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,52500000,52710000,210000,70918083,0.70918083,14892797430000,148927.97430000,15117111139410000,151171111.39410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,52710000,52920000,210000,70295994,0.70295994,14762158740000,147621.58740000,15131873298150000,151318732.98150000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,52920000,53130000,210000,69679362,0.69679362,14632666020000,146326.66020000,15146505964170000,151465059.64170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,53130000,53340000,210000,69068139,0.69068139,14504309190000,145043.09190000,15161010273360000,151610102.73360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,53340000,53550000,210000,68462278,0.68462278,14377078380000,143770.78380000,15175387351740000,151753873.51740000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,53550000,53760000,210000,67861731,0.67861731,14250963510000,142509.63510000,15189638315250000,151896383.15250000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,53760000,53970000,210000,67266452,0.67266452,14125954920000,141259.54920000,15203764270170000,152037642.70170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,53970000,54180000,210000,66676395,0.66676395,14002042950000,140020.42950000,15217766313120000,152177663.13120000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,54180000,54390000,210000,66091514,0.66091514,13879217940000,138792.17940000,15231645531060000,152316455.31060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,54390000,54600000,210000,65511763,0.65511763,13757470230000,137574.70230000,15245403001290000,152454030.01290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,54600000,54810000,210000,64937098,0.64937098,13636790580000,136367.90580000,15259039791870000,152590397.91870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,54810000,55020000,210000,64367474,0.64367474,13517169540000,135171.69540000,15272556961410000,152725569.61410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,55020000,55230000,210000,63802847,0.63802847,13398597870000,133985.97870000,15285955559280000,152859555.59280000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,55230000,55440000,210000,63243172,0.63243172,13281066120000,132810.66120000,15299236625400000,152992366.25400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,55440000,55650000,210000,62688407,0.62688407,13164565470000,131645.65470000,15312401190870000,153124011.90870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,55650000,55860000,210000,62138508,0.62138508,13049086680000,130490.86680000,15325450277550000,153254502.77550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,55860000,56070000,210000,61593433,0.61593433,12934620930000,129346.20930000,15338384898480000,153383848.98480000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,56070000,56280000,210000,61053139,0.61053139,12821159190000,128211.59190000,15351206057670000,153512060.57670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,56280000,56490000,210000,60517585,0.60517585,12708692850000,127086.92850000,15363914750520000,153639147.50520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,56490000,56700000,210000,59986728,0.59986728,12597212880000,125972.12880000,15376511963400000,153765119.63400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,56700000,56910000,210000,59460528,0.59460528,12486710880000,124867.10880000,15388998674280000,153889986.74280000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,56910000,57120000,210000,58938944,0.58938944,12377178240000,123771.78240000,15401375852520000,154013758.52520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,57120000,57330000,210000,58421935,0.58421935,12268606350000,122686.06350000,15413644458870000,154136444.58870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,57330000,57540000,210000,57909461,0.57909461,12160986810000,121609.86810000,15425805445680000,154258054.45680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,57540000,57750000,210000,57401483,0.57401483,12054311430000,120543.11430000,15437859757110000,154378597.57110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,57750000,57960000,210000,56897961,0.56897961,11948571810000,119485.71810000,15449808328920000,154498083.28920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,57960000,58170000,210000,56398856,0.56398856,11843759760000,118437.59760000,15461652088680000,154616520.88680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,58170000,58380000,210000,55904129,0.55904129,11739867090000,117398.67090000,15473391955770000,154733919.55770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,58380000,58590000,210000,55413741,0.55413741,11636885610000,116368.85610000,15485028841380000,154850288.41380000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,58590000,58800000,210000,54927655,0.54927655,11534807550000,115348.07550000,15496563648930000,154965636.48930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,58800000,59010000,210000,54445833,0.54445833,11433624930000,114336.24930000,15507997273860000,155079972.73860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,59010000,59220000,210000,53968237,0.53968237,11333329770000,113333.29770000,15519330603630000,155193306.03630000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,59220000,59430000,210000,53494831,0.53494831,11233914510000,112339.14510000,15530564518140000,155305645.18140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,59430000,59640000,210000,53025578,0.53025578,11135371380000,111353.71380000,15541699889520000,155416998.89520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,59640000,59850000,210000,52560441,0.52560441,11037692610000,110376.92610000,15552737582130000,155527375.82130000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,59850000,60060000,210000,52099384,0.52099384,10940870640000,109408.70640000,15563678452770000,155636784.52770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,60060000,60270000,210000,51642371,0.51642371,10844897910000,108448.97910000,15574523350680000,155745233.50680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,60270000,60480000,210000,51189367,0.51189367,10749767070000,107497.67070000,15585273117750000,155852731.17750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,60480000,60690000,210000,50740337,0.50740337,10655470770000,106554.70770000,15595928588520000,155959285.88520000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,60690000,60900000,210000,50295246,0.50295246,10562001660000,105620.01660000,15606490590180000,156064905.90180000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,60900000,61110000,210000,49854059,0.49854059,10469352390000,104693.52390000,15616959942570000,156169599.42570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,61110000,61320000,210000,49416742,0.49416742,10377515820000,103775.15820000,15627337458390000,156273374.58390000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,61320000,61530000,210000,48983261,0.48983261,10286484810000,102864.84810000,15637623943200000,156376239.43200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,61530000,61740000,210000,48553583,0.48553583,10196252430000,101962.52430000,15647820195630000,156478201.95630000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,61740000,61950000,210000,48127674,0.48127674,10106811540000,101068.11540000,15657927007170000,156579270.07170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,61950000,62160000,210000,47705501,0.47705501,10018155210000,100181.55210000,15667945162380000,156679451.62380000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,62160000,62370000,210000,47287031,0.47287031,9930276510000,99302.76510000,15677875438890000,156778754.38890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,62370000,62580000,210000,46872232,0.46872232,9843168720000,98431.68720000,15687718607610000,156877186.07610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,62580000,62790000,210000,46461072,0.46461072,9756825120000,97568.25120000,15697475432730000,156974754.32730000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,62790000,63000000,210000,46053518,0.46053518,9671238780000,96712.38780000,15707146671510000,157071466.71510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,63000000,63210000,210000,45649539,0.45649539,9586403190000,95864.03190000,15716733074700000,157167330.74700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,63210000,63420000,210000,45249104,0.45249104,9502311840000,95023.11840000,15726235386540000,157262353.86540000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,63420000,63630000,210000,44852182,0.44852182,9418958220000,94189.58220000,15735654344760000,157356543.44760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,63630000,63840000,210000,44458741,0.44458741,9336335610000,93363.35610000,15744990680370000,157449906.80370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,63840000,64050000,210000,44068752,0.44068752,9254437920000,92544.37920000,15754245118290000,157542451.18290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,64050000,64260000,210000,43682184,0.43682184,9173258640000,91732.58640000,15763418376930000,157634183.76930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,64260000,64470000,210000,43299006,0.43299006,9092791260000,90927.91260000,15772511168190000,157725111.68190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,64470000,64680000,210000,42919190,0.42919190,9013029900000,90130.29900000,15781524198090000,157815241.98090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,64680000,64890000,210000,42542705,0.42542705,8933968050000,89339.68050000,15790458166140000,157904581.66140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,64890000,65100000,210000,42169523,0.42169523,8855599830000,88555.99830000,15799313765970000,157993137.65970000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,65100000,65310000,210000,41799614,0.41799614,8777918940000,87779.18940000,15808091684910000,158080916.84910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,65310000,65520000,210000,41432950,0.41432950,8700919500000,87009.19500000,15816792604410000,158167926.04410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,65520000,65730000,210000,41069503,0.41069503,8624595630000,86245.95630000,15825417200040000,158254172.00040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,65730000,65940000,210000,40709244,0.40709244,8548941240000,85489.41240000,15833966141280000,158339661.41280000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,65940000,66150000,210000,40352145,0.40352145,8473950450000,84739.50450000,15842440091730000,158424400.91730000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,66150000,66360000,210000,39998178,0.39998178,8399617380000,83996.17380000,15850839709110000,158508397.09110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,66360000,66570000,210000,39647316,0.39647316,8325936360000,83259.36360000,15859165645470000,158591656.45470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,66570000,66780000,210000,39299532,0.39299532,8252901720000,82529.01720000,15867418547190000,158674185.47190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,66780000,66990000,210000,38954799,0.38954799,8180507790000,81805.07790000,15875599054980000,158755990.54980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,66990000,67200000,210000,38613090,0.38613090,8108748900000,81087.48900000,15883707803880000,158837078.03880000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,67200000,67410000,210000,38274378,0.38274378,8037619380000,80376.19380000,15891745423260000,158917454.23260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,67410000,67620000,210000,37938637,0.37938637,7967113770000,79671.13770000,15899712537030000,158997125.37030000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,67620000,67830000,210000,37605841,0.37605841,7897226610000,78972.26610000,15907609763640000,159076097.63640000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,67830000,68040000,210000,37275965,0.37275965,7827952650000,78279.52650000,15915437716290000,159154377.16290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,68040000,68250000,210000,36948982,0.36948982,7759286220000,77592.86220000,15923197002510000,159231970.02510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,68250000,68460000,210000,36624868,0.36624868,7691222280000,76912.22280000,15930888224790000,159308882.24790000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,68460000,68670000,210000,36303597,0.36303597,7623755370000,76237.55370000,15938511980160000,159385119.80160000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,68670000,68880000,210000,35985144,0.35985144,7556880240000,75568.80240000,15946068860400000,159460688.60400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,68880000,69090000,210000,35669484,0.35669484,7490591640000,74905.91640000,15953559452040000,159535594.52040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,69090000,69300000,210000,35356593,0.35356593,7424884530000,74248.84530000,15960984336570000,159609843.36570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,69300000,69510000,210000,35046447,0.35046447,7359753870000,73597.53870000,15968344090440000,159683440.90440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,69510000,69720000,210000,34739022,0.34739022,7295194620000,72951.94620000,15975639285060000,159756392.85060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,69720000,69930000,210000,34434293,0.34434293,7231201530000,72312.01530000,15982870486590000,159828704.86590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,69930000,70140000,210000,34132237,0.34132237,7167769770000,71677.69770000,15990038256360000,159900382.56360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,70140000,70350000,210000,33832831,0.33832831,7104894510000,71048.94510000,15997143150870000,159971431.50870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,70350000,70560000,210000,33536051,0.33536051,7042570710000,70425.70710000,16004185721580000,160041857.21580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,70560000,70770000,210000,33241875,0.33241875,6980793750000,69807.93750000,16011166515330000,160111665.15330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,70770000,70980000,210000,32950279,0.32950279,6919558590000,69195.58590000,16018086073920000,160180860.73920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,70980000,71190000,210000,32661241,0.32661241,6858860610000,68588.60610000,16024944934530000,160249449.34530000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,71190000,71400000,210000,32374738,0.32374738,6798694980000,67986.94980000,16031743629510000,160317436.29510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,71400000,71610000,210000,32090749,0.32090749,6739057290000,67390.57290000,16038482686800000,160384826.86800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,71610000,71820000,210000,31809251,0.31809251,6679942710000,66799.42710000,16045162629510000,160451626.29510000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,71820000,72030000,210000,31530222,0.31530222,6621346620000,66213.46620000,16051783976130000,160517839.76130000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,72030000,72240000,210000,31253641,0.31253641,6563264610000,65632.64610000,16058347240740000,160583472.40740000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,72240000,72450000,210000,30979486,0.30979486,6505692060000,65056.92060000,16064852932800000,160648529.32800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,72450000,72660000,210000,30707736,0.30707736,6448624560000,64486.24560000,16071301557360000,160713015.57360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,72660000,72870000,210000,30438369,0.30438369,6392057490000,63920.57490000,16077693614850000,160776936.14850000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,72870000,73080000,210000,30171365,0.30171365,6335986650000,63359.86650000,16084029601500000,160840296.01500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,73080000,73290000,210000,29906703,0.29906703,6280407630000,62804.07630000,16090310009130000,160903100.09130000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,73290000,73500000,210000,29644363,0.29644363,6225316230000,62253.16230000,16096535325360000,160965353.25360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,73500000,73710000,210000,29384324,0.29384324,6170708040000,61707.08040000,16102706033400000,161027060.33400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,73710000,73920000,210000,29126566,0.29126566,6116578860000,61165.78860000,16108822612260000,161088226.12260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,73920000,74130000,210000,28871069,0.28871069,6062924490000,60629.24490000,16114885536750000,161148855.36750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,74130000,74340000,210000,28617814,0.28617814,6009740940000,60097.40940000,16120895277690000,161208952.77690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,74340000,74550000,210000,28366780,0.28366780,5957023800000,59570.23800000,16126852301490000,161268523.01490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,74550000,74760000,210000,28117948,0.28117948,5904769080000,59047.69080000,16132757070570000,161327570.70570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,74760000,74970000,210000,27871299,0.27871299,5852972790000,58529.72790000,16138610043360000,161386100.43360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,74970000,75180000,210000,27626813,0.27626813,5801630730000,58016.30730000,16144411674090000,161444116.74090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,75180000,75390000,210000,27384472,0.27384472,5750739120000,57507.39120000,16150162413210000,161501624.13210000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,75390000,75600000,210000,27144257,0.27144257,5700293970000,57002.93970000,16155862707180000,161558627.07180000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,75600000,75810000,210000,26906149,0.26906149,5650291290000,56502.91290000,16161512998470000,161615129.98470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,75810000,76020000,210000,26670130,0.26670130,5600727300000,56007.27300000,16167113725770000,161671137.25770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,76020000,76230000,210000,26436181,0.26436181,5551598010000,55515.98010000,16172665323780000,161726653.23780000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,76230000,76440000,210000,26204284,0.26204284,5502899640000,55028.99640000,16178168223420000,161781682.23420000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,76440000,76650000,210000,25974421,0.25974421,5454628410000,54546.28410000,16183622851830000,161836228.51830000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,76650000,76860000,210000,25746575,0.25746575,5406780750000,54067.80750000,16189029632580000,161890296.32580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,76860000,77070000,210000,25520727,0.25520727,5359352670000,53593.52670000,16194388985250000,161943889.85250000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,77070000,77280000,210000,25296860,0.25296860,5312340600000,53123.40600000,16199701325850000,161997013.25850000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,77280000,77490000,210000,25074957,0.25074957,5265740970000,52657.40970000,16204967066820000,162049670.66820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,77490000,77700000,210000,24855001,0.24855001,5219550210000,52195.50210000,16210186617030000,162101866.17030000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,77700000,77910000,210000,24636974,0.24636974,5173764540000,51737.64540000,16215360381570000,162153603.81570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,77910000,78120000,210000,24420860,0.24420860,5128380600000,51283.80600000,16220488762170000,162204887.62170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,78120000,78330000,210000,24206641,0.24206641,5083394610000,50833.94610000,16225572156780000,162255721.56780000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,78330000,78540000,210000,23994302,0.23994302,5038803420000,50388.03420000,16230610960200000,162306109.60200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,78540000,78750000,210000,23783825,0.23783825,4994603250000,49946.03250000,16235605563450000,162356055.63450000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,78750000,78960000,210000,23575194,0.23575194,4950790740000,49507.90740000,16240556354190000,162405563.54190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,78960000,79170000,210000,23368394,0.23368394,4907362740000,49073.62740000,16245463716930000,162454637.16930000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,79170000,79380000,210000,23163408,0.23163408,4864315680000,48643.15680000,16250328032610000,162503280.32610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,79380000,79590000,210000,22960220,0.22960220,4821646200000,48216.46200000,16255149678810000,162551496.78810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,79590000,79800000,210000,22758814,0.22758814,4779350940000,47793.50940000,16259929029750000,162599290.29750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,79800000,80010000,210000,22559175,0.22559175,4737426750000,47374.26750000,16264666456500000,162646664.56500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,80010000,80220000,210000,22361287,0.22361287,4695870270000,46958.70270000,16269362326770000,162693623.26770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,80220000,80430000,210000,22165135,0.22165135,4654678350000,46546.78350000,16274017005120000,162740170.05120000,false,idealized 113/114 comparator
