scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index
S6B,S6/b,1,1365600,growth,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.03000000,80.0,2165472.00000000,1732377.60000000,0.90000000,0.00000054
S6B,S6/b,1,1365600,growth,base,reference,400000000,10003,0.00250069,2102452.57576800,1.03000000,80.0,2165526.15304104,1732420.92243283,0.70000000,0.00000042
S6B,S6/b,1,1365600,growth,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.03000000,80.0,2165526.15304104,1732420.92243283,0.58000000,0.00000035
S6B,S6/b,1,1365600,growth,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.03000000,80.0,2165526.15304104,1732420.92243283,0.90000000,0.00000054
S6B,S6/b,1,1365600,growth,high,reference,400000000,290698,0.07262172,2103927.90868800,1.03000000,80.0,2167045.74594864,1733636.59675891,0.70000000,0.00000042
S6B,S6/b,1,1365600,growth,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.03000000,80.0,2167045.74594864,1733636.59675891,0.58000000,0.00000035
S6B,S6/b,1,1365600,growth,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.03000000,80.0,2167045.74594864,1733636.59675891,0.90000000,0.00000054
S6B,S6/b,2,1891200,stress,low,reference,400000000,0,0.00000000,2102400.00000000,0.90250000,70.0,1897416.00000000,1328191.20000000,0.70000000,0.00000048
S6B,S6/b,2,1891200,stress,low,efficient,400000000,0,0.00000000,2102400.00000000,0.90250000,70.0,1897416.00000000,1328191.20000000,0.58000000,0.00000040
S6B,S6/b,2,1891200,stress,low,high_cost,400000000,0,0.00000000,2102400.00000000,0.90250000,70.0,1897416.00000000,1328191.20000000,0.90000000,0.00000062
S6B,S6/b,2,1891200,stress,base,reference,400000000,10003,0.00250069,2102452.57576800,0.90250000,70.0,1897463.44963062,1328224.41474143,0.70000000,0.00000048
S6B,S6/b,2,1891200,stress,base,efficient,400000000,10003,0.00250069,2102452.57576800,0.90250000,70.0,1897463.44963062,1328224.41474143,0.58000000,0.00000040
S6B,S6/b,2,1891200,stress,base,high_cost,400000000,10003,0.00250069,2102452.57576800,0.90250000,70.0,1897463.44963062,1328224.41474143,0.90000000,0.00000062
S6B,S6/b,2,1891200,stress,high,reference,400000000,290698,0.07262172,2103927.90868800,0.90250000,70.0,1898794.93759092,1329156.45631364,0.70000000,0.00000048
S6B,S6/b,2,1891200,stress,high,efficient,400000000,290698,0.07262172,2103927.90868800,0.90250000,70.0,1898794.93759092,1329156.45631364,0.58000000,0.00000040
S6B,S6/b,2,1891200,stress,high,high_cost,400000000,290698,0.07262172,2103927.90868800,0.90250000,70.0,1898794.93759092,1329156.45631364,0.90000000,0.00000062
S6B,S6/b,2,1891200,flat,low,reference,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.70000000,0.00000037
S6B,S6/b,2,1891200,flat,low,efficient,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.58000000,0.00000031
S6B,S6/b,2,1891200,flat,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.00000000,90.0,2102400.00000000,1892160.00000000,0.90000000,0.00000048
S6B,S6/b,2,1891200,flat,base,reference,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.70000000,0.00000037
S6B,S6/b,2,1891200,flat,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.58000000,0.00000031
S6B,S6/b,2,1891200,flat,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.00000000,90.0,2102452.57576800,1892207.31819120,0.90000000,0.00000048
S6B,S6/b,2,1891200,flat,high,reference,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.70000000,0.00000037
S6B,S6/b,2,1891200,flat,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.58000000,0.00000031
S6B,S6/b,2,1891200,flat,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.00000000,90.0,2103927.90868800,1893535.11781920,0.90000000,0.00000048
S6B,S6/b,2,1891200,growth,low,reference,400000000,0,0.00000000,2102400.00000000,1.06090000,80.0,2230436.16000000,1784348.92800000,0.70000000,0.00000042
S6B,S6/b,2,1891200,growth,low,efficient,400000000,0,0.00000000,2102400.00000000,1.06090000,80.0,2230436.16000000,1784348.92800000,0.58000000,0.00000035
S6B,S6/b,2,1891200,growth,low,high_cost,400000000,0,0.00000000,2102400.00000000,1.06090000,80.0,2230436.16000000,1784348.92800000,0.90000000,0.00000054
S6B,S6/b,2,1891200,growth,base,reference,400000000,10003,0.00250069,2102452.57576800,1.06090000,80.0,2230491.93763227,1784393.55010582,0.70000000,0.00000042
S6B,S6/b,2,1891200,growth,base,efficient,400000000,10003,0.00250069,2102452.57576800,1.06090000,80.0,2230491.93763227,1784393.55010582,0.58000000,0.00000035
S6B,S6/b,2,1891200,growth,base,high_cost,400000000,10003,0.00250069,2102452.57576800,1.06090000,80.0,2230491.93763227,1784393.55010582,0.90000000,0.00000054
S6B,S6/b,2,1891200,growth,high,reference,400000000,290698,0.07262172,2103927.90868800,1.06090000,80.0,2232057.11832710,1785645.69466168,0.70000000,0.00000042
S6B,S6/b,2,1891200,growth,high,efficient,400000000,290698,0.07262172,2103927.90868800,1.06090000,80.0,2232057.11832710,1785645.69466168,0.58000000,0.00000035
S6B,S6/b,2,1891200,growth,high,high_cost,400000000,290698,0.07262172,2103927.90868800,1.06090000,80.0,2232057.11832710,1785645.69466168,0.90000000,0.00000054
S6B,S6/b,5,3468000,stress,low,reference,200000000,0,0.00000000,1051200.00000000,0.77378094,70.0,813398.52150000,569378.96505000,0.70000000,0.00000096
S6B,S6/b,5,3468000,stress,low,efficient,200000000,0,0.00000000,1051200.00000000,0.77378094,70.0,813398.52150000,569378.96505000,0.58000000,0.00000080
S6B,S6/b,5,3468000,stress,low,high_cost,200000000,0,0.00000000,1051200.00000000,0.77378094,70.0,813398.52150000,569378.96505000,0.90000000,0.00000124
S6B,S6/b,5,3468000,stress,base,reference,200000000,10003,0.00500125,1051252.57576800,0.77378094,70.0,813439.20362705,569407.44253894,0.70000000,0.00000096
S6B,S6/b,5,3468000,stress,base,efficient,200000000,10003,0.00500125,1051252.57576800,0.77378094,70.0,813439.20362705,569407.44253894,0.58000000,0.00000080
S6B,S6/b,5,3468000,stress,base,high_cost,200000000,10003,0.00500125,1051252.57576800,0.77378094,70.0,813439.20362705,569407.44253894,0.90000000,0.00000124
S6B,S6/b,5,3468000,stress,high,reference,200000000,290698,0.14513804,1052727.90868800,0.77378094,70.0,814580.78811702,570206.55168191,0.70000000,0.00000096
S6B,S6/b,5,3468000,stress,high,efficient,200000000,290698,0.14513804,1052727.90868800,0.77378094,70.0,814580.78811702,570206.55168191,0.58000000,0.00000080
S6B,S6/b,5,3468000,stress,high,high_cost,200000000,290698,0.14513804,1052727.90868800,0.77378094,70.0,814580.78811702,570206.55168191,0.90000000,0.00000123
S6B,S6/b,5,3468000,flat,low,reference,200000000,0,0.00000000,1051200.00000000,1.00000000,90.0,1051200.00000000,946080.00000000,0.70000000,0.00000075
S6B,S6/b,5,3468000,flat,low,efficient,200000000,0,0.00000000,1051200.00000000,1.00000000,90.0,1051200.00000000,946080.00000000,0.58000000,0.00000062
S6B,S6/b,5,3468000,flat,low,high_cost,200000000,0,0.00000000,1051200.00000000,1.00000000,90.0,1051200.00000000,946080.00000000,0.90000000,0.00000096
S6B,S6/b,5,3468000,flat,base,reference,200000000,10003,0.00500125,1051252.57576800,1.00000000,90.0,1051252.57576800,946127.31819120,0.70000000,0.00000075
S6B,S6/b,5,3468000,flat,base,efficient,200000000,10003,0.00500125,1051252.57576800,1.00000000,90.0,1051252.57576800,946127.31819120,0.58000000,0.00000062
S6B,S6/b,5,3468000,flat,base,high_cost,200000000,10003,0.00500125,1051252.57576800,1.00000000,90.0,1051252.57576800,946127.31819120,0.90000000,0.00000096
S6B,S6/b,5,3468000,flat,high,reference,200000000,290698,0.14513804,1052727.90868800,1.00000000,90.0,1052727.90868800,947455.11781920,0.70000000,0.00000075
S6B,S6/b,5,3468000,flat,high,efficient,200000000,290698,0.14513804,1052727.90868800,1.00000000,90.0,1052727.90868800,947455.11781920,0.58000000,0.00000062
S6B,S6/b,5,3468000,flat,high,high_cost,200000000,290698,0.14513804,1052727.90868800,1.00000000,90.0,1052727.90868800,947455.11781920,0.90000000,0.00000096
S6B,S6/b,5,3468000,growth,low,reference,200000000,0,0.00000000,1051200.00000000,1.15927407,80.0,1218628.90690416,974903.12552333,0.70000000,0.00000084
S6B,S6/b,5,3468000,growth,low,efficient,200000000,0,0.00000000,1051200.00000000,1.15927407,80.0,1218628.90690416,974903.12552333,0.58000000,0.00000070
S6B,S6/b,5,3468000,growth,low,high_cost,200000000,0,0.00000000,1051200.00000000,1.15927407,80.0,1218628.90690416,974903.12552333,0.90000000,0.00000108
S6B,S6/b,5,3468000,growth,base,reference,200000000,10003,0.00500125,1051252.57576800,1.15927407,80.0,1218689.85662894,974951.88530315,0.70000000,0.00000084
S6B,S6/b,5,3468000,growth,base,efficient,200000000,10003,0.00500125,1051252.57576800,1.15927407,80.0,1218689.85662894,974951.88530315,0.58000000,0.00000070
S6B,S6/b,5,3468000,growth,base,high_cost,200000000,10003,0.00500125,1051252.57576800,1.15927407,80.0,1218689.85662894,974951.88530315,0.90000000,0.00000108
S6B,S6/b,5,3468000,growth,high,reference,200000000,290698,0.14513804,1052727.90868800,1.15927407,80.0,1220400.17183406,976320.13746724,0.70000000,0.00000084
S6B,S6/b,5,3468000,growth,high,efficient,200000000,290698,0.14513804,1052727.90868800,1.15927407,80.0,1220400.17183406,976320.13746724,0.58000000,0.00000070
S6B,S6/b,5,3468000,growth,high,high_cost,200000000,290698,0.14513804,1052727.90868800,1.15927407,80.0,1220400.17183406,976320.13746724,0.90000000,0.00000108
S6B,S6/b,10,6096000,stress,low,reference,100000000,0,0.00000000,525600.00000000,0.59873694,70.0,314696.13526369,220287.29468458,0.70000000,0.00000192
S6B,S6/b,10,6096000,stress,low,efficient,100000000,0,0.00000000,525600.00000000,0.59873694,70.0,314696.13526369,220287.29468458,0.58000000,0.00000159
S6B,S6/b,10,6096000,stress,low,high_cost,100000000,0,0.00000000,525600.00000000,0.59873694,70.0,314696.13526369,220287.29468458,0.90000000,0.00000247
S6B,S6/b,10,6096000,stress,base,reference,100000000,10003,0.01000200,525652.57576800,0.59873694,70.0,314727.61431810,220309.33002267,0.70000000,0.00000192
S6B,S6/b,10,6096000,stress,base,efficient,100000000,10003,0.01000200,525652.57576800,0.59873694,70.0,314727.61431810,220309.33002267,0.58000000,0.00000159
S6B,S6/b,10,6096000,stress,base,high_cost,100000000,10003,0.01000200,525652.57576800,0.59873694,70.0,314727.61431810,220309.33002267,0.90000000,0.00000247
S6B,S6/b,10,6096000,stress,high,reference,100000000,290698,0.28985540,527127.90868800,0.59873694,70.0,315610.95063498,220927.66544449,0.70000000,0.00000192
S6B,S6/b,10,6096000,stress,high,efficient,100000000,290698,0.28985540,527127.90868800,0.59873694,70.0,315610.95063498,220927.66544449,0.58000000,0.00000159
S6B,S6/b,10,6096000,stress,high,high_cost,100000000,290698,0.28985540,527127.90868800,0.59873694,70.0,315610.95063498,220927.66544449,0.90000000,0.00000246
S6B,S6/b,10,6096000,flat,low,reference,100000000,0,0.00000000,525600.00000000,1.00000000,90.0,525600.00000000,473040.00000000,0.70000000,0.00000149
S6B,S6/b,10,6096000,flat,low,efficient,100000000,0,0.00000000,525600.00000000,1.00000000,90.0,525600.00000000,473040.00000000,0.58000000,0.00000124
S6B,S6/b,10,6096000,flat,low,high_cost,100000000,0,0.00000000,525600.00000000,1.00000000,90.0,525600.00000000,473040.00000000,0.90000000,0.00000192
S6B,S6/b,10,6096000,flat,base,reference,100000000,10003,0.01000200,525652.57576800,1.00000000,90.0,525652.57576800,473087.31819120,0.70000000,0.00000149
S6B,S6/b,10,6096000,flat,base,efficient,100000000,10003,0.01000200,525652.57576800,1.00000000,90.0,525652.57576800,473087.31819120,0.58000000,0.00000124
S6B,S6/b,10,6096000,flat,base,high_cost,100000000,10003,0.01000200,525652.57576800,1.00000000,90.0,525652.57576800,473087.31819120,0.90000000,0.00000192
S6B,S6/b,10,6096000,flat,high,reference,100000000,290698,0.28985540,527127.90868800,1.00000000,90.0,527127.90868800,474415.11781920,0.70000000,0.00000149
S6B,S6/b,10,6096000,flat,high,efficient,100000000,290698,0.28985540,527127.90868800,1.00000000,90.0,527127.90868800,474415.11781920,0.58000000,0.00000123
S6B,S6/b,10,6096000,flat,high,high_cost,100000000,290698,0.28985540,527127.90868800,1.00000000,90.0,527127.90868800,474415.11781920,0.90000000,0.00000192
S6B,S6/b,10,6096000,growth,low,reference,100000000,0,0.00000000,525600.00000000,1.34391638,80.0,706362.44898327,565089.95918662,0.70000000,0.00000168
S6B,S6/b,10,6096000,growth,low,efficient,100000000,0,0.00000000,525600.00000000,1.34391638,80.0,706362.44898327,565089.95918662,0.58000000,0.00000139
S6B,S6/b,10,6096000,growth,low,high_cost,100000000,0,0.00000000,525600.00000000,1.34391638,80.0,706362.44898327,565089.95918662,0.90000000,0.00000216
S6B,S6/b,10,6096000,growth,base,reference,100000000,10003,0.01000200,525652.57576800,1.34391638,80.0,706433.10641904,565146.48513523,0.70000000,0.00000168
S6B,S6/b,10,6096000,growth,base,efficient,100000000,10003,0.01000200,525652.57576800,1.34391638,80.0,706433.10641904,565146.48513523,0.58000000,0.00000139
S6B,S6/b,10,6096000,growth,base,high_cost,100000000,10003,0.01000200,525652.57576800,1.34391638,80.0,706433.10641904,565146.48513523,0.90000000,0.00000216
S6B,S6/b,10,6096000,growth,high,reference,100000000,290698,0.28985540,527127.90868800,1.34391638,80.0,708415.83049522,566732.66439617,0.70000000,0.00000168
S6B,S6/b,10,6096000,growth,high,efficient,100000000,290698,0.28985540,527127.90868800,1.34391638,80.0,708415.83049522,566732.66439617,0.58000000,0.00000139
S6B,S6/b,10,6096000,growth,high,high_cost,100000000,290698,0.28985540,527127.90868800,1.34391638,80.0,708415.83049522,566732.66439617,0.90000000,0.00000216
S6B,S6/b,25,13980000,stress,low,reference,60000000,0,0.00000000,315360.00000000,0.27738957,70.0,87477.57577970,61234.30304579,0.70000000,0.00000320
S6B,S6/b,25,13980000,stress,low,efficient,60000000,0,0.00000000,315360.00000000,0.27738957,70.0,87477.57577970,61234.30304579,0.58000000,0.00000265
S6B,S6/b,25,13980000,stress,low,high_cost,60000000,0,0.00000000,315360.00000000,0.27738957,70.0,87477.57577970,61234.30304579,0.90000000,0.00000412
S6B,S6/b,25,13980000,stress,base,reference,60000000,10003,0.01666889,315412.57576800,0.27738957,70.0,87492.15974954,61244.51182468,0.70000000,0.00000320
S6B,S6/b,25,13980000,stress,base,efficient,60000000,10003,0.01666889,315412.57576800,0.27738957,70.0,87492.15974954,61244.51182468,0.58000000,0.00000265
S6B,S6/b,25,13980000,stress,base,high_cost,60000000,10003,0.01666889,315412.57576800,0.27738957,70.0,87492.15974954,61244.51182468,0.90000000,0.00000412
S6B,S6/b,25,13980000,stress,high,reference,60000000,290698,0.48216061,316887.90868800,0.27738957,70.0,87901.40171844,61530.98120290,0.70000000,0.00000319
S6B,S6/b,25,13980000,stress,high,efficient,60000000,290698,0.48216061,316887.90868800,0.27738957,70.0,87901.40171844,61530.98120290,0.58000000,0.00000264
S6B,S6/b,25,13980000,stress,high,high_cost,60000000,290698,0.48216061,316887.90868800,0.27738957,70.0,87901.40171844,61530.98120290,0.90000000,0.00000410
S6B,S6/b,25,13980000,flat,low,reference,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.70000000,0.00000249
S6B,S6/b,25,13980000,flat,low,efficient,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.58000000,0.00000206
S6B,S6/b,25,13980000,flat,low,high_cost,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.90000000,0.00000320
S6B,S6/b,25,13980000,flat,base,reference,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.70000000,0.00000249
S6B,S6/b,25,13980000,flat,base,efficient,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.58000000,0.00000206
S6B,S6/b,25,13980000,flat,base,high_cost,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.90000000,0.00000320
S6B,S6/b,25,13980000,flat,high,reference,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.70000000,0.00000248
S6B,S6/b,25,13980000,flat,high,efficient,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.58000000,0.00000205
S6B,S6/b,25,13980000,flat,high,high_cost,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.90000000,0.00000319
S6B,S6/b,25,13980000,growth,low,reference,60000000,0,0.00000000,315360.00000000,2.09377793,80.0,660293.80789575,528235.04631660,0.70000000,0.00000280
S6B,S6/b,25,13980000,growth,low,efficient,60000000,0,0.00000000,315360.00000000,2.09377793,80.0,660293.80789575,528235.04631660,0.58000000,0.00000232
S6B,S6/b,25,13980000,growth,low,high_cost,60000000,0,0.00000000,315360.00000000,2.09377793,80.0,660293.80789575,528235.04631660,0.90000000,0.00000360
S6B,S6/b,25,13980000,growth,base,reference,60000000,10003,0.01666889,315412.57576800,2.09377793,80.0,660403.88987843,528323.11190274,0.70000000,0.00000280
S6B,S6/b,25,13980000,growth,base,efficient,60000000,10003,0.01666889,315412.57576800,2.09377793,80.0,660403.88987843,528323.11190274,0.58000000,0.00000232
S6B,S6/b,25,13980000,growth,base,high_cost,60000000,10003,0.01666889,315412.57576800,2.09377793,80.0,660403.88987843,528323.11190274,0.90000000,0.00000360
S6B,S6/b,25,13980000,growth,high,reference,60000000,290698,0.48216061,316887.90868800,2.09377793,80.0,663492.90938521,530794.32750817,0.70000000,0.00000279
S6B,S6/b,25,13980000,growth,high,efficient,60000000,290698,0.48216061,316887.90868800,2.09377793,80.0,663492.90938521,530794.32750817,0.58000000,0.00000231
S6B,S6/b,25,13980000,growth,high,high_cost,60000000,290698,0.48216061,316887.90868800,2.09377793,80.0,663492.90938521,530794.32750817,0.90000000,0.00000359
S6B,S6/b,50,27120000,stress,low,reference,60000000,0,0.00000000,315360.00000000,0.07694498,70.0,24265.36740326,16985.75718229,0.70000000,0.00000320
S6B,S6/b,50,27120000,stress,low,efficient,60000000,0,0.00000000,315360.00000000,0.07694498,70.0,24265.36740326,16985.75718229,0.58000000,0.00000265
S6B,S6/b,50,27120000,stress,low,high_cost,60000000,0,0.00000000,315360.00000000,0.07694498,70.0,24265.36740326,16985.75718229,0.90000000,0.00000412
S6B,S6/b,50,27120000,stress,base,reference,60000000,10003,0.01666889,315412.57576800,0.07694498,70.0,24269.41284443,16988.58899110,0.70000000,0.00000320
S6B,S6/b,50,27120000,stress,base,efficient,60000000,10003,0.01666889,315412.57576800,0.07694498,70.0,24269.41284443,16988.58899110,0.58000000,0.00000265
S6B,S6/b,50,27120000,stress,base,high_cost,60000000,10003,0.01666889,315412.57576800,0.07694498,70.0,24269.41284443,16988.58899110,0.90000000,0.00000412
S6B,S6/b,50,27120000,stress,high,reference,60000000,290698,0.48216061,316887.90868800,0.07694498,70.0,24382.93229949,17068.05260964,0.70000000,0.00000319
S6B,S6/b,50,27120000,stress,high,efficient,60000000,290698,0.48216061,316887.90868800,0.07694498,70.0,24382.93229949,17068.05260964,0.58000000,0.00000264
S6B,S6/b,50,27120000,stress,high,high_cost,60000000,290698,0.48216061,316887.90868800,0.07694498,70.0,24382.93229949,17068.05260964,0.90000000,0.00000410
S6B,S6/b,50,27120000,flat,low,reference,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.70000000,0.00000249
S6B,S6/b,50,27120000,flat,low,efficient,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.58000000,0.00000206
S6B,S6/b,50,27120000,flat,low,high_cost,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.90000000,0.00000320
S6B,S6/b,50,27120000,flat,base,reference,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.70000000,0.00000249
S6B,S6/b,50,27120000,flat,base,efficient,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.58000000,0.00000206
S6B,S6/b,50,27120000,flat,base,high_cost,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.90000000,0.00000320
S6B,S6/b,50,27120000,flat,high,reference,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.70000000,0.00000248
S6B,S6/b,50,27120000,flat,high,efficient,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.58000000,0.00000205
S6B,S6/b,50,27120000,flat,high,high_cost,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.90000000,0.00000319
S6B,S6/b,50,27120000,growth,low,reference,60000000,0,0.00000000,315360.00000000,4.38390602,80.0,1382508.60205947,1106006.88164757,0.70000000,0.00000280
S6B,S6/b,50,27120000,growth,low,efficient,60000000,0,0.00000000,315360.00000000,4.38390602,80.0,1382508.60205947,1106006.88164757,0.58000000,0.00000232
S6B,S6/b,50,27120000,growth,low,high_cost,60000000,0,0.00000000,315360.00000000,4.38390602,80.0,1382508.60205947,1106006.88164757,0.90000000,0.00000360
S6B,S6/b,50,27120000,growth,base,reference,60000000,10003,0.01666889,315412.57576800,4.38390602,80.0,1382739.08928524,1106191.27142819,0.70000000,0.00000280
S6B,S6/b,50,27120000,growth,base,efficient,60000000,10003,0.01666889,315412.57576800,4.38390602,80.0,1382739.08928524,1106191.27142819,0.58000000,0.00000232
S6B,S6/b,50,27120000,growth,base,high_cost,60000000,10003,0.01666889,315412.57576800,4.38390602,80.0,1382739.08928524,1106191.27142819,0.90000000,0.00000360
S6B,S6/b,50,27120000,growth,high,reference,60000000,290698,0.48216061,316887.90868800,4.38390602,80.0,1389206.81015283,1111365.44812226,0.70000000,0.00000279
S6B,S6/b,50,27120000,growth,high,efficient,60000000,290698,0.48216061,316887.90868800,4.38390602,80.0,1389206.81015283,1111365.44812226,0.58000000,0.00000231
S6B,S6/b,50,27120000,growth,high,high_cost,60000000,290698,0.48216061,316887.90868800,4.38390602,80.0,1389206.81015283,1111365.44812226,0.90000000,0.00000359
S6B,S6/b,100,53400000,stress,low,reference,60000000,0,0.00000000,315360.00000000,0.00592053,70.0,1867.09809492,1306.96866645,0.70000000,0.00000320
S6B,S6/b,100,53400000,stress,low,efficient,60000000,0,0.00000000,315360.00000000,0.00592053,70.0,1867.09809492,1306.96866645,0.58000000,0.00000265
S6B,S6/b,100,53400000,stress,low,high_cost,60000000,0,0.00000000,315360.00000000,0.00592053,70.0,1867.09809492,1306.96866645,0.90000000,0.00000412
S6B,S6/b,100,53400000,stress,base,reference,60000000,10003,0.01666889,315412.57576800,0.00592053,70.0,1867.40937130,1307.18655991,0.70000000,0.00000320
S6B,S6/b,100,53400000,stress,base,efficient,60000000,10003,0.01666889,315412.57576800,0.00592053,70.0,1867.40937130,1307.18655991,0.58000000,0.00000265
S6B,S6/b,100,53400000,stress,base,high_cost,60000000,10003,0.01666889,315412.57576800,0.00592053,70.0,1867.40937130,1307.18655991,0.90000000,0.00000412
S6B,S6/b,100,53400000,stress,high,reference,60000000,290698,0.48216061,316887.90868800,0.00592053,70.0,1876.14412296,1313.30088607,0.70000000,0.00000319
S6B,S6/b,100,53400000,stress,high,efficient,60000000,290698,0.48216061,316887.90868800,0.00592053,70.0,1876.14412296,1313.30088607,0.58000000,0.00000264
S6B,S6/b,100,53400000,stress,high,high_cost,60000000,290698,0.48216061,316887.90868800,0.00592053,70.0,1876.14412296,1313.30088607,0.90000000,0.00000410
S6B,S6/b,100,53400000,flat,low,reference,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.70000000,0.00000249
S6B,S6/b,100,53400000,flat,low,efficient,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.58000000,0.00000206
S6B,S6/b,100,53400000,flat,low,high_cost,60000000,0,0.00000000,315360.00000000,1.00000000,90.0,315360.00000000,283824.00000000,0.90000000,0.00000320
S6B,S6/b,100,53400000,flat,base,reference,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.70000000,0.00000249
S6B,S6/b,100,53400000,flat,base,efficient,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.58000000,0.00000206
S6B,S6/b,100,53400000,flat,base,high_cost,60000000,10003,0.01666889,315412.57576800,1.00000000,90.0,315412.57576800,283871.31819120,0.90000000,0.00000320
S6B,S6/b,100,53400000,flat,high,reference,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.70000000,0.00000248
S6B,S6/b,100,53400000,flat,high,efficient,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.58000000,0.00000205
S6B,S6/b,100,53400000,flat,high,high_cost,60000000,290698,0.48216061,316887.90868800,1.00000000,90.0,316887.90868800,285199.11781920,0.90000000,0.00000319
S6B,S6/b,100,53400000,growth,low,reference,60000000,0,0.00000000,315360.00000000,19.21863198,80.0,6060787.78148283,4848630.22518626,0.70000000,0.00000280
S6B,S6/b,100,53400000,growth,low,efficient,60000000,0,0.00000000,315360.00000000,19.21863198,80.0,6060787.78148283,4848630.22518626,0.58000000,0.00000232
S6B,S6/b,100,53400000,growth,low,high_cost,60000000,0,0.00000000,315360.00000000,19.21863198,80.0,6060787.78148283,4848630.22518626,0.90000000,0.00000360
S6B,S6/b,100,53400000,growth,base,reference,60000000,10003,0.01666889,315412.57576800,19.21863198,80.0,6061798.21581913,4849438.57265530,0.70000000,0.00000280
S6B,S6/b,100,53400000,growth,base,efficient,60000000,10003,0.01666889,315412.57576800,19.21863198,80.0,6061798.21581913,4849438.57265530,0.58000000,0.00000232
S6B,S6/b,100,53400000,growth,base,high_cost,60000000,10003,0.01666889,315412.57576800,19.21863198,80.0,6061798.21581913,4849438.57265530,0.90000000,0.00000360
S6B,S6/b,100,53400000,growth,high,reference,60000000,290698,0.48216061,316887.90868800,19.21863198,80.0,6090152.09625785,4872121.67700628,0.70000000,0.00000279
S6B,S6/b,100,53400000,growth,high,efficient,60000000,290698,0.48216061,316887.90868800,19.21863198,80.0,6090152.09625785,4872121.67700628,0.58000000,0.00000231
S6B,S6/b,100,53400000,growth,high,high_cost,60000000,290698,0.48216061,316887.90868800,19.21863198,80.0,6090152.09625785,4872121.67700628,0.90000000,0.00000359
S6B,S6/b,250,132240000,stress,low,reference,60000000,0,0.00000000,315360.00000000,0.00000270,70.0,0.85056582,0.59539608,0.70000000,0.00000320
S6B,S6/b,250,132240000,stress,low,efficient,60000000,0,0.00000000,315360.00000000,0.00000270,70.0,0.85056582,0.59539608,0.58000000,0.00000265
