scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S1,S1,1/20 reduction without a floor,36330000,36540000,210000,102059,0.00102059,21432390000,214.32390000,4462092449220000,44620924.49220000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,36540000,36750000,210000,96956,0.00096956,20360760000,203.60760000,4462112809980000,44621128.09980000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,36750000,36960000,210000,92108,0.00092108,19342680000,193.42680000,4462132152660000,44621321.52660000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,36960000,37170000,210000,87502,0.00087502,18375420000,183.75420000,4462150528080000,44621505.28080000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,37170000,37380000,210000,83126,0.00083126,17456460000,174.56460000,4462167984540000,44621679.84540000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,37380000,37590000,210000,78969,0.00078969,16583490000,165.83490000,4462184568030000,44621845.68030000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,37590000,37800000,210000,75020,0.00075020,15754200000,157.54200000,4462200322230000,44622003.22230000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,37800000,38010000,210000,71269,0.00071269,14966490000,149.66490000,4462215288720000,44622152.88720000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,38010000,38220000,210000,67705,0.00067705,14218050000,142.18050000,4462229506770000,44622295.06770000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,38220000,38430000,210000,64319,0.00064319,13506990000,135.06990000,4462243013760000,44622430.13760000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,38430000,38640000,210000,61103,0.00061103,12831630000,128.31630000,4462255845390000,44622558.45390000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,38640000,38850000,210000,58047,0.00058047,12189870000,121.89870000,4462268035260000,44622680.35260000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,38850000,39060000,210000,55144,0.00055144,11580240000,115.80240000,4462279615500000,44622796.15500000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,39060000,39270000,210000,52386,0.00052386,11001060000,110.01060000,4462290616560000,44622906.16560000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,39270000,39480000,210000,49766,0.00049766,10450860000,104.50860000,4462301067420000,44623010.67420000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,39480000,39690000,210000,47277,0.00047277,9928170000,99.28170000,4462310995590000,44623109.95590000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,39690000,39900000,210000,44913,0.00044913,9431730000,94.31730000,4462320427320000,44623204.27320000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,39900000,40110000,210000,42667,0.00042667,8960070000,89.60070000,4462329387390000,44623293.87390000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,40110000,40320000,210000,40533,0.00040533,8511930000,85.11930000,4462337899320000,44623378.99320000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,40320000,40530000,210000,38506,0.00038506,8086260000,80.86260000,4462345985580000,44623459.85580000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,40530000,40740000,210000,36580,0.00036580,7681800000,76.81800000,4462353667380000,44623536.67380000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,40740000,40950000,210000,34751,0.00034751,7297710000,72.97710000,4462360965090000,44623609.65090000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,40950000,41160000,210000,33013,0.00033013,6932730000,69.32730000,4462367897820000,44623678.97820000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,41160000,41370000,210000,31362,0.00031362,6586020000,65.86020000,4462374483840000,44623744.83840000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,41370000,41580000,210000,29793,0.00029793,6256530000,62.56530000,4462380740370000,44623807.40370000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,41580000,41790000,210000,28303,0.00028303,5943630000,59.43630000,4462386684000000,44623866.84000000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,41790000,42000000,210000,26887,0.00026887,5646270000,56.46270000,4462392330270000,44623923.30270000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,42000000,42210000,210000,25542,0.00025542,5363820000,53.63820000,4462397694090000,44623976.94090000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,42210000,42420000,210000,24264,0.00024264,5095440000,50.95440000,4462402789530000,44624027.89530000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,42420000,42630000,210000,23050,0.00023050,4840500000,48.40500000,4462407630030000,44624076.30030000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,42630000,42840000,210000,21897,0.00021897,4598370000,45.98370000,4462412228400000,44624122.28400000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,42840000,43050000,210000,20802,0.00020802,4368420000,43.68420000,4462416596820000,44624165.96820000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,43050000,43260000,210000,19761,0.00019761,4149810000,41.49810000,4462420746630000,44624207.46630000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,43260000,43470000,210000,18772,0.00018772,3942120000,39.42120000,4462424688750000,44624246.88750000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,43470000,43680000,210000,17833,0.00017833,3744930000,37.44930000,4462428433680000,44624284.33680000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,43680000,43890000,210000,16941,0.00016941,3557610000,35.57610000,4462431991290000,44624319.91290000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,43890000,44100000,210000,16093,0.00016093,3379530000,33.79530000,4462435370820000,44624353.70820000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,44100000,44310000,210000,15288,0.00015288,3210480000,32.10480000,4462438581300000,44624385.81300000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,44310000,44520000,210000,14523,0.00014523,3049830000,30.49830000,4462441631130000,44624416.31130000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,44520000,44730000,210000,13796,0.00013796,2897160000,28.97160000,4462444528290000,44624445.28290000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,44730000,44940000,210000,13106,0.00013106,2752260000,27.52260000,4462447280550000,44624472.80550000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,44940000,45150000,210000,12450,0.00012450,2614500000,26.14500000,4462449895050000,44624498.95050000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,45150000,45360000,210000,11827,0.00011827,2483670000,24.83670000,4462452378720000,44624523.78720000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,45360000,45570000,210000,11235,0.00011235,2359350000,23.59350000,4462454738070000,44624547.38070000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,45570000,45780000,210000,10673,0.00010673,2241330000,22.41330000,4462456979400000,44624569.79400000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,45780000,45990000,210000,10139,0.00010139,2129190000,21.29190000,4462459108590000,44624591.08590000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,45990000,46200000,210000,9632,0.00009632,2022720000,20.22720000,4462461131310000,44624611.31310000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,46200000,46410000,210000,9150,0.00009150,1921500000,19.21500000,4462463052810000,44624630.52810000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,46410000,46620000,210000,8692,0.00008692,1825320000,18.25320000,4462464878130000,44624648.78130000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,46620000,46830000,210000,8257,0.00008257,1733970000,17.33970000,4462466612100000,44624666.12100000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,46830000,47040000,210000,7844,0.00007844,1647240000,16.47240000,4462468259340000,44624682.59340000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,47040000,47250000,210000,7451,0.00007451,1564710000,15.64710000,4462469824050000,44624698.24050000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,47250000,47460000,210000,7078,0.00007078,1486380000,14.86380000,4462471310430000,44624713.10430000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,47460000,47670000,210000,6724,0.00006724,1412040000,14.12040000,4462472722470000,44624727.22470000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,47670000,47880000,210000,6387,0.00006387,1341270000,13.41270000,4462474063740000,44624740.63740000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,47880000,48090000,210000,6067,0.00006067,1274070000,12.74070000,4462475337810000,44624753.37810000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,48090000,48300000,210000,5763,0.00005763,1210230000,12.10230000,4462476548040000,44624765.48040000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,48300000,48510000,210000,5474,0.00005474,1149540000,11.49540000,4462477697580000,44624776.97580000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,48510000,48720000,210000,5200,0.00005200,1092000000,10.92000000,4462478789580000,44624787.89580000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,48720000,48930000,210000,4940,0.00004940,1037400000,10.37400000,4462479826980000,44624798.26980000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,48930000,49140000,210000,4693,0.00004693,985530000,9.85530000,4462480812510000,44624808.12510000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,49140000,49350000,210000,4458,0.00004458,936180000,9.36180000,4462481748690000,44624817.48690000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,49350000,49560000,210000,4235,0.00004235,889350000,8.89350000,4462482638040000,44624826.38040000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,49560000,49770000,210000,4023,0.00004023,844830000,8.44830000,4462483482870000,44624834.82870000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,49770000,49980000,210000,3821,0.00003821,802410000,8.02410000,4462484285280000,44624842.85280000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,49980000,50190000,210000,3629,0.00003629,762090000,7.62090000,4462485047370000,44624850.47370000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,50190000,50400000,210000,3447,0.00003447,723870000,7.23870000,4462485771240000,44624857.71240000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,50400000,50610000,210000,3274,0.00003274,687540000,6.87540000,4462486458780000,44624864.58780000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,50610000,50820000,210000,3110,0.00003110,653100000,6.53100000,4462487111880000,44624871.11880000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,50820000,51030000,210000,2954,0.00002954,620340000,6.20340000,4462487732220000,44624877.32220000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,51030000,51240000,210000,2806,0.00002806,589260000,5.89260000,4462488321480000,44624883.21480000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,51240000,51450000,210000,2665,0.00002665,559650000,5.59650000,4462488881130000,44624888.81130000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,51450000,51660000,210000,2531,0.00002531,531510000,5.31510000,4462489412640000,44624894.12640000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,51660000,51870000,210000,2404,0.00002404,504840000,5.04840000,4462489917480000,44624899.17480000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,51870000,52080000,210000,2283,0.00002283,479430000,4.79430000,4462490396910000,44624903.96910000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,52080000,52290000,210000,2168,0.00002168,455280000,4.55280000,4462490852190000,44624908.52190000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,52290000,52500000,210000,2059,0.00002059,432390000,4.32390000,4462491284580000,44624912.84580000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,52500000,52710000,210000,1956,0.00001956,410760000,4.10760000,4462491695340000,44624916.95340000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,52710000,52920000,210000,1858,0.00001858,390180000,3.90180000,4462492085520000,44624920.85520000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,52920000,53130000,210000,1765,0.00001765,370650000,3.70650000,4462492456170000,44624924.56170000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,53130000,53340000,210000,1676,0.00001676,351960000,3.51960000,4462492808130000,44624928.08130000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,53340000,53550000,210000,1592,0.00001592,334320000,3.34320000,4462493142450000,44624931.42450000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,53550000,53760000,210000,1512,0.00001512,317520000,3.17520000,4462493459970000,44624934.59970000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,53760000,53970000,210000,1436,0.00001436,301560000,3.01560000,4462493761530000,44624937.61530000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,53970000,54180000,210000,1364,0.00001364,286440000,2.86440000,4462494047970000,44624940.47970000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,54180000,54390000,210000,1295,0.00001295,271950000,2.71950000,4462494319920000,44624943.19920000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,54390000,54600000,210000,1230,0.00001230,258300000,2.58300000,4462494578220000,44624945.78220000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,54600000,54810000,210000,1168,0.00001168,245280000,2.45280000,4462494823500000,44624948.23500000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,54810000,55020000,210000,1109,0.00001109,232890000,2.32890000,4462495056390000,44624950.56390000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,55020000,55230000,210000,1053,0.00001053,221130000,2.21130000,4462495277520000,44624952.77520000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,55230000,55440000,210000,1000,0.00001000,210000000,2.10000000,4462495487520000,44624954.87520000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,55440000,55650000,210000,950,0.00000950,199500000,1.99500000,4462495687020000,44624956.87020000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,55650000,55860000,210000,902,0.00000902,189420000,1.89420000,4462495876440000,44624958.76440000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,55860000,56070000,210000,856,0.00000856,179760000,1.79760000,4462496056200000,44624960.56200000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,56070000,56280000,210000,813,0.00000813,170730000,1.70730000,4462496226930000,44624962.26930000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,56280000,56490000,210000,772,0.00000772,162120000,1.62120000,4462496389050000,44624963.89050000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,56490000,56700000,210000,733,0.00000733,153930000,1.53930000,4462496542980000,44624965.42980000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,56700000,56910000,210000,696,0.00000696,146160000,1.46160000,4462496689140000,44624966.89140000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,56910000,57120000,210000,661,0.00000661,138810000,1.38810000,4462496827950000,44624968.27950000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,57120000,57330000,210000,627,0.00000627,131670000,1.31670000,4462496959620000,44624969.59620000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,57330000,57540000,210000,595,0.00000595,124950000,1.24950000,4462497084570000,44624970.84570000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,57540000,57750000,210000,565,0.00000565,118650000,1.18650000,4462497203220000,44624972.03220000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,57750000,57960000,210000,536,0.00000536,112560000,1.12560000,4462497315780000,44624973.15780000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,57960000,58170000,210000,509,0.00000509,106890000,1.06890000,4462497422670000,44624974.22670000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,58170000,58380000,210000,483,0.00000483,101430000,1.01430000,4462497524100000,44624975.24100000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,58380000,58590000,210000,458,0.00000458,96180000,0.96180000,4462497620280000,44624976.20280000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,58590000,58800000,210000,435,0.00000435,91350000,0.91350000,4462497711630000,44624977.11630000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,58800000,59010000,210000,413,0.00000413,86730000,0.86730000,4462497798360000,44624977.98360000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,59010000,59220000,210000,392,0.00000392,82320000,0.82320000,4462497880680000,44624978.80680000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,59220000,59430000,210000,372,0.00000372,78120000,0.78120000,4462497958800000,44624979.58800000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,59430000,59640000,210000,353,0.00000353,74130000,0.74130000,4462498032930000,44624980.32930000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,59640000,59850000,210000,335,0.00000335,70350000,0.70350000,4462498103280000,44624981.03280000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,59850000,60060000,210000,318,0.00000318,66780000,0.66780000,4462498170060000,44624981.70060000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,60060000,60270000,210000,302,0.00000302,63420000,0.63420000,4462498233480000,44624982.33480000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,60270000,60480000,210000,286,0.00000286,60060000,0.60060000,4462498293540000,44624982.93540000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,60480000,60690000,210000,271,0.00000271,56910000,0.56910000,4462498350450000,44624983.50450000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,60690000,60900000,210000,257,0.00000257,53970000,0.53970000,4462498404420000,44624984.04420000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,60900000,61110000,210000,244,0.00000244,51240000,0.51240000,4462498455660000,44624984.55660000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,61110000,61320000,210000,231,0.00000231,48510000,0.48510000,4462498504170000,44624985.04170000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,61320000,61530000,210000,219,0.00000219,45990000,0.45990000,4462498550160000,44624985.50160000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,61530000,61740000,210000,208,0.00000208,43680000,0.43680000,4462498593840000,44624985.93840000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,61740000,61950000,210000,197,0.00000197,41370000,0.41370000,4462498635210000,44624986.35210000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,61950000,62160000,210000,187,0.00000187,39270000,0.39270000,4462498674480000,44624986.74480000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,62160000,62370000,210000,177,0.00000177,37170000,0.37170000,4462498711650000,44624987.11650000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,62370000,62580000,210000,168,0.00000168,35280000,0.35280000,4462498746930000,44624987.46930000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,62580000,62790000,210000,159,0.00000159,33390000,0.33390000,4462498780320000,44624987.80320000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,62790000,63000000,210000,151,0.00000151,31710000,0.31710000,4462498812030000,44624988.12030000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,63000000,63210000,210000,143,0.00000143,30030000,0.30030000,4462498842060000,44624988.42060000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,63210000,63420000,210000,135,0.00000135,28350000,0.28350000,4462498870410000,44624988.70410000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,63420000,63630000,210000,128,0.00000128,26880000,0.26880000,4462498897290000,44624988.97290000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,63630000,63840000,210000,121,0.00000121,25410000,0.25410000,4462498922700000,44624989.22700000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,63840000,64050000,210000,114,0.00000114,23940000,0.23940000,4462498946640000,44624989.46640000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,64050000,64260000,210000,108,0.00000108,22680000,0.22680000,4462498969320000,44624989.69320000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,64260000,64470000,210000,102,0.00000102,21420000,0.21420000,4462498990740000,44624989.90740000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,64470000,64680000,210000,96,0.00000096,20160000,0.20160000,4462499010900000,44624990.10900000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,64680000,64890000,210000,91,0.00000091,19110000,0.19110000,4462499030010000,44624990.30010000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,64890000,65100000,210000,86,0.00000086,18060000,0.18060000,4462499048070000,44624990.48070000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,65100000,65310000,210000,81,0.00000081,17010000,0.17010000,4462499065080000,44624990.65080000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,65310000,65520000,210000,76,0.00000076,15960000,0.15960000,4462499081040000,44624990.81040000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,65520000,65730000,210000,72,0.00000072,15120000,0.15120000,4462499096160000,44624990.96160000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,65730000,65940000,210000,68,0.00000068,14280000,0.14280000,4462499110440000,44624991.10440000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,65940000,66150000,210000,64,0.00000064,13440000,0.13440000,4462499123880000,44624991.23880000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,66150000,66360000,210000,60,0.00000060,12600000,0.12600000,4462499136480000,44624991.36480000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,66360000,66570000,210000,57,0.00000057,11970000,0.11970000,4462499148450000,44624991.48450000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,66570000,66780000,210000,54,0.00000054,11340000,0.11340000,4462499159790000,44624991.59790000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,66780000,66990000,210000,51,0.00000051,10710000,0.10710000,4462499170500000,44624991.70500000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,66990000,67200000,210000,48,0.00000048,10080000,0.10080000,4462499180580000,44624991.80580000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,67200000,67410000,210000,45,0.00000045,9450000,0.09450000,4462499190030000,44624991.90030000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,67410000,67620000,210000,42,0.00000042,8820000,0.08820000,4462499198850000,44624991.98850000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,67620000,67830000,210000,39,0.00000039,8190000,0.08190000,4462499207040000,44624992.07040000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,67830000,68040000,210000,37,0.00000037,7770000,0.07770000,4462499214810000,44624992.14810000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,68040000,68250000,210000,35,0.00000035,7350000,0.07350000,4462499222160000,44624992.22160000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,68250000,68460000,210000,33,0.00000033,6930000,0.06930000,4462499229090000,44624992.29090000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,68460000,68670000,210000,31,0.00000031,6510000,0.06510000,4462499235600000,44624992.35600000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,68670000,68880000,210000,29,0.00000029,6090000,0.06090000,4462499241690000,44624992.41690000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,68880000,69090000,210000,27,0.00000027,5670000,0.05670000,4462499247360000,44624992.47360000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,69090000,69300000,210000,25,0.00000025,5250000,0.05250000,4462499252610000,44624992.52610000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,69300000,69510000,210000,23,0.00000023,4830000,0.04830000,4462499257440000,44624992.57440000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,69510000,69720000,210000,21,0.00000021,4410000,0.04410000,4462499261850000,44624992.61850000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,69720000,69930000,210000,19,0.00000019,3990000,0.03990000,4462499265840000,44624992.65840000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,69930000,70140000,210000,18,0.00000018,3780000,0.03780000,4462499269620000,44624992.69620000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,70140000,70350000,210000,17,0.00000017,3570000,0.03570000,4462499273190000,44624992.73190000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,70350000,70560000,210000,16,0.00000016,3360000,0.03360000,4462499276550000,44624992.76550000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,70560000,70770000,210000,15,0.00000015,3150000,0.03150000,4462499279700000,44624992.79700000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,70770000,70980000,210000,14,0.00000014,2940000,0.02940000,4462499282640000,44624992.82640000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,70980000,71190000,210000,13,0.00000013,2730000,0.02730000,4462499285370000,44624992.85370000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,71190000,71400000,210000,12,0.00000012,2520000,0.02520000,4462499287890000,44624992.87890000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,71400000,71610000,210000,11,0.00000011,2310000,0.02310000,4462499290200000,44624992.90200000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,71610000,71820000,210000,10,0.00000010,2100000,0.02100000,4462499292300000,44624992.92300000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,71820000,72030000,210000,9,0.00000009,1890000,0.01890000,4462499294190000,44624992.94190000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,72030000,72240000,210000,8,0.00000008,1680000,0.01680000,4462499295870000,44624992.95870000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,72240000,72450000,210000,7,0.00000007,1470000,0.01470000,4462499297340000,44624992.97340000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,72450000,72660000,210000,6,0.00000006,1260000,0.01260000,4462499298600000,44624992.98600000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,72660000,72870000,210000,5,0.00000005,1050000,0.01050000,4462499299650000,44624992.99650000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,72870000,73080000,210000,4,0.00000004,840000,0.00840000,4462499300490000,44624993.00490000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,73080000,73290000,210000,3,0.00000003,630000,0.00630000,4462499301120000,44624993.01120000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,73290000,73500000,210000,2,0.00000002,420000,0.00420000,4462499301540000,44624993.01540000,false,1/20 epoch reduction
S1,S1,1/20 reduction without a floor,73500000,73710000,210000,1,0.00000001,210000,0.00210000,4462499301750000,44624993.01750000,false,1/20 epoch reduction
